team_id,team_code,game_num,game_date,goals,pim,shots,pp_perc,ppg,pp_opp,fo_win,blocked,takeaways,giveaways,hits,home_away
22,EDM,2022020995,2023-03-05T00:00:00Z,5,11,35,66.7,2,3,49.3,15,6,6,13,away
10,TOR,2022020996,2023-03-05T00:00:00Z,1,21,37,25,1,4,54,16,2,7,16,away
21,COL,2022020997,2023-03-04T20:30:00Z,3,10,35,50,1,2,44.2,17,3,3,19,away
18,NSH,2022020998,2023-03-05T01:00:00Z,3,8,25,33.3,1,3,53.8,10,8,4,25,away
30,MIN,2022020999,2023-03-05T03:00:00Z,3,4,33,0,0,2,60.9,20,3,8,18,away
19,STL,2022021000,2023-03-05T03:30:00Z,2,6,26,0,0,3,49,15,4,4,26,away
12,CAR,2022021001,2023-03-05T20:00:00Z,6,16,38,80,4,5,54.1,10,13,15,12,home
4,PHI,2022021002,2023-03-05T23:00:00Z,3,6,37,0,0,3,38.9,16,9,5,26,home
54,VGK,2022021003,2023-03-05T23:00:00Z,4,9,28,0,0,1,50,18,13,13,31,home
53,ARI,2022021004,2023-03-06T00:00:00Z,4,2,29,0,0,2,52.9,20,6,6,33,home
21,COL,2022021005,2023-03-06T02:00:00Z,2,10,23,0,0,2,57.9,17,12,8,17,home
7,BUF,2022021006,2023-03-07T00:30:00Z,2,2,39,50,1,2,35.3,11,8,8,18,home
52,WPG,2022021007,2023-03-07T00:30:00Z,2,6,38,0,0,6,31.7,18,14,9,19,home
25,DAL,2022021008,2023-03-07T01:30:00Z,4,4,33,25,1,4,44.4,9,13,22,24,home
16,CHI,2022021009,2023-03-07T02:00:00Z,5,15,21,0,0,5,43.1,18,12,16,20,home
23,VAN,2022021010,2023-03-07T03:30:00Z,3,7,29,0,0,3,57.1,19,6,9,42,home
26,LAK,2022021011,2023-03-07T03:30:00Z,4,10,41,0,0,5,50.9,9,3,6,26,home
8,MTL,2022021012,2023-03-08T00:00:00Z,3,6,24,0,0,4,43.3,24,4,19,17,home
5,PIT,2022021013,2023-03-08T00:00:00Z,5,4,47,50,1,2,50,10,14,4,51,home
14,TBL,2022021014,2023-03-08T00:00:00Z,5,6,39,50,3,6,62.5,17,11,7,26,home
1,NJD,2022021015,2023-03-08T00:00:00Z,3,4,33,25,1,4,44,8,7,8,20,home
13,FLA,2022021016,2023-03-08T00:00:00Z,2,10,34,0,0,2,54.9,12,8,15,26,home
2,NYI,2022021017,2023-03-08T00:30:00Z,3,4,39,0,0,2,64,32,9,10,23,home
30,MIN,2022021018,2023-03-08T01:00:00Z,0,8,40,0,0,5,47.5,23,5,9,18,home
21,COL,2022021019,2023-03-08T02:00:00Z,6,6,43,20,1,5,47.5,16,11,5,25,home
53,ARI,2022021020,2023-03-08T02:00:00Z,6,12,27,50,1,2,52.2,17,5,16,24,home
55,SEA,2022021021,2023-03-08T03:00:00Z,5,8,31,50,1,2,50.9,13,8,9,11,home
17,DET,2022021022,2023-03-09T00:30:00Z,4,6,41,33.3,1,3,57.8,12,3,6,11,home
52,WPG,2022021023,2023-03-09T00:30:00Z,2,2,48,0,0,3,60.5,5,5,12,16,home
23,VAN,2022021024,2023-03-09T03:00:00Z,3,4,34,0,0,0,57.4,15,5,1,21,home
7,BUF,2022021025,2023-03-10T00:00:00Z,4,6,29,0,0,2,41.2,8,6,11,26,home
6,BOS,2022021026,2023-03-10T00:30:00Z,2,2,28,0,0,2,46.9,11,3,8,33,home
5,PIT,2022021027,2023-03-10T00:00:00Z,3,10,36,0,0,3,44.9,26,9,7,40,home
8,MTL,2022021028,2023-03-10T00:00:00Z,3,8,26,0,0,3,46.3,14,6,26,19,home
15,WSH,2022021029,2023-03-10T00:00:00Z,2,6,22,0,0,2,45.3,15,7,12,18,home
12,CAR,2022021030,2023-03-10T00:00:00Z,1,4,29,25,1,4,63,6,10,23,8,home
14,TBL,2022021031,2023-03-10T00:00:00Z,3,71,37,20,1,5,47.8,10,6,8,36,home
19,STL,2022021032,2023-03-10T01:00:00Z,4,8,30,25,1,4,37.7,17,10,8,17,home
21,COL,2022021033,2023-03-10T02:00:00Z,2,8,30,33.3,1,3,40,6,11,13,19,home
53,ARI,2022021034,2023-03-10T02:00:00Z,4,17,43,25,1,4,36.1,20,6,10,24,home
55,SEA,2022021035,2023-03-10T03:00:00Z,4,10,33,0,0,1,35.8,19,11,8,25,home
13,FLA,2022021036,2023-03-11T00:00:00Z,4,22,43,25,1,4,43.4,8,8,12,25,home
20,CGY,2022021037,2023-03-11T02:00:00Z,1,0,37,50,1,2,61.9,9,10,7,16,home
6,BOS,2022021038,2023-03-11T18:00:00Z,3,4,38,25,1,4,60,10,6,10,31,home
5,PIT,2022021039,2023-03-11T20:30:00Z,5,6,32,25,1,4,49.1,12,11,13,34,home
7,BUF,2022021040,2023-03-11T22:00:00Z,1,6,33,0,0,2,38.9,14,7,9,19,home
21,COL,2022021041,2023-03-11T23:00:00Z,3,2,44,33.3,1,3,49.2,4,9,6,11,home
14,TBL,2022021042,2023-03-12T00:00:00Z,3,9,37,0,0,1,57.1,9,10,11,30,home
10,TOR,2022021043,2023-03-12T00:00:00Z,7,16,38,40,2,5,53.6,10,8,15,22,home
8,MTL,2022021044,2023-03-12T00:00:00Z,1,0,24,0,0,0,50,26,4,16,34,home
29,CBJ,2022021045,2023-03-12T00:00:00Z,2,4,39,33.3,1,3,65.1,15,4,4,18,home
12,CAR,2022021046,2023-03-12T00:00:00Z,0,2,33,0,0,1,48.4,9,11,7,13,home
13,FLA,2022021047,2023-03-12T00:00:00Z,4,8,48,60,3,5,54.7,13,11,11,37,home
2,NYI,2022021048,2023-03-12T00:30:00Z,1,8,18,0,0,5,58.3,11,8,11,19,home
55,SEA,2022021049,2023-03-12T03:00:00Z,3,2,31,25,1,4,43.6,19,16,5,27,home
23,VAN,2022021050,2023-03-12T03:00:00Z,5,13,30,16.7,1,6,47.8,14,8,5,22,home
28,SJS,2022021051,2023-03-12T03:30:00Z,2,8,37,40,2,5,49.3,12,11,10,12,home
26,LAK,2022021052,2023-03-12T03:30:00Z,1,6,27,0,0,3,54.9,15,2,6,23,home
17,DET,2022021053,2023-03-12T17:30:00Z,5,12,26,66.7,2,3,48.1,27,9,12,12,home
5,PIT,2022021054,2023-03-12T20:00:00Z,3,6,35,50,2,4,53,21,8,22,45,home
1,NJD,2022021055,2023-03-12T23:00:00Z,3,8,23,0,0,2,37.3,17,13,14,14,home
19,STL,2022021056,2023-03-12T23:00:00Z,3,4,33,100,1,1,53.1,10,7,5,25,home
14,TBL,2022021057,2023-03-12T23:00:00Z,2,4,35,0,0,3,45.1,8,10,12,33,home
53,ARI,2022021058,2023-03-13T01:30:00Z,5,28,23,50,1,2,54.4,24,7,15,34,home
20,CGY,2022021059,2023-03-13T01:00:00Z,5,8,39,33.3,1,3,49.3,11,11,9,23,home
24,ANA,2022021060,2023-03-13T01:30:00Z,4,7,37,0,0,1,39.6,11,5,8,12,home
10,TOR,2022021061,2023-03-13T23:30:00Z,3,6,28,0,0,1,65.6,15,11,14,30,home
8,MTL,2022021062,2023-03-13T23:30:00Z,4,25,19,50,1,2,55.8,22,4,10,23,home
55,SEA,2022021063,2023-03-14T02:00:00Z,2,8,28,0,0,2,40.7,13,8,9,18,home
5,PIT,2022021064,2023-03-14T23:00:00Z,4,6,43,50,2,4,68.5,14,15,9,25,home
1,NJD,2022021065,2023-03-14T23:00:00Z,1,4,23,0,0,2,59.6,17,8,10,13,home
4,PHI,2022021066,2023-03-14T23:00:00Z,3,8,30,0,0,2,50,8,4,8,19,home
3,NYR,2022021067,2023-03-14T23:00:00Z,5,10,36,50,1,2,47.5,20,8,7,30,home
12,CAR,2022021068,2023-03-14T23:00:00Z,5,7,25,0,0,2,53.2,10,16,8,19,home
18,NSH,2022021069,2023-03-15T00:00:00Z,2,8,16,0,0,5,58.2,18,3,18,17,home
16,CHI,2022021070,2023-03-15T00:30:00Z,6,4,29,33.3,1,3,42.6,10,8,19,36,home
22,EDM,2022021071,2023-03-15T01:00:00Z,6,10,33,33.3,1,3,60.3,7,13,8,23,home
53,ARI,2022021072,2023-03-15T02:00:00Z,4,4,25,0,0,1,42.9,16,7,13,39,home
23,VAN,2022021073,2023-03-15T02:00:00Z,5,8,19,33.3,1,3,43.8,14,3,10,23,home
28,SJS,2022021074,2023-03-15T02:30:00Z,5,6,32,33.3,1,3,52.2,17,6,10,19,home
26,LAK,2022021075,2023-03-15T02:30:00Z,5,8,37,100,2,2,55.6,19,4,8,14,home
15,WSH,2022021076,2023-03-15T23:00:00Z,4,4,39,66.7,2,3,61.5,13,6,18,30,home
10,TOR,2022021077,2023-03-15T23:00:00Z,1,10,18,0,0,3,54.4,22,6,11,21,home
19,STL,2022021078,2023-03-16T01:30:00Z,5,23,36,60,3,5,37.9,8,7,8,21,home
24,ANA,2022021079,2023-03-16T02:00:00Z,3,2,23,50,1,2,45.7,20,6,11,14,home
9,OTT,2022021080,2023-03-16T23:00:00Z,4,10,36,40,2,5,53.7,15,4,15,28,home
13,FLA,2022021081,2023-03-16T23:00:00Z,9,2,42,25,1,4,54,4,6,4,24,home
3,NYR,2022021082,2023-03-16T23:00:00Z,4,0,35,0,0,2,47.2,16,17,24,20,home
1,NJD,2022021083,2023-03-16T23:00:00Z,3,6,35,25,1,4,59.6,18,10,11,22,home
52,WPG,2022021084,2023-03-17T00:00:00Z,0,6,36,0,0,5,49,16,5,7,24,home
18,NSH,2022021085,2023-03-17T00:00:00Z,1,2,36,0,0,2,64.9,15,4,10,32,home
22,EDM,2022021086,2023-03-17T01:00:00Z,4,6,30,25,1,4,42.6,14,14,10,27,home
54,VGK,2022021087,2023-03-17T02:00:00Z,2,9,19,0,0,4,56,16,5,4,23,home
53,ARI,2022021088,2023-03-17T02:00:00Z,3,20,27,66.7,2,3,59.6,12,5,9,25,home
26,LAK,2022021089,2023-03-17T02:30:00Z,4,4,36,0,0,3,59.6,14,8,7,12,home
28,SJS,2022021090,2023-03-17T02:30:00Z,1,8,32,0,0,2,57.4,15,11,8,21,home
4,PHI,2022021091,2023-03-17T23:00:00Z,5,22,22,100,1,1,51.2,17,7,6,27,home
10,TOR,2022021092,2023-03-17T23:00:00Z,5,6,24,100,1,1,55.8,22,8,15,26,home
15,WSH,2022021093,2023-03-17T23:00:00Z,2,2,34,25,1,4,64,7,14,17,20,home
24,ANA,2022021094,2023-03-18T02:00:00Z,7,8,38,0,0,2,61.7,21,1,7,10,home
17,DET,2022021095,2023-03-18T17:00:00Z,1,8,34,0,0,3,63,10,5,3,17,home
30,MIN,2022021096,2023-03-18T18:00:00Z,2,10,31,20,1,5,40,9,6,9,16,home
18,NSH,2022021097,2023-03-18T18:00:00Z,2,23,20,0,0,1,43.6,18,7,12,22,home
55,SEA,2022021098,2023-03-18T20:00:00Z,4,13,37,0,0,2,50,8,11,2,24,home
4,PHI,2022021099,2023-03-18T21:00:00Z,4,2,33,25,1,4,46.3,21,4,16,29,home
13,FLA,2022021100,2023-03-18T22:00:00Z,4,4,41,25,1,4,50,6,5,2,39,home
14,TBL,2022021101,2023-03-18T23:00:00Z,5,4,41,50,1,2,61.7,7,19,13,20,home
9,OTT,2022021102,2023-03-18T23:00:00Z,4,4,52,33.3,1,3,53.8,16,7,12,34,home
3,NYR,2022021103,2023-03-19T00:00:00Z,6,12,24,25,1,4,50.9,17,16,14,11,home
20,CGY,2022021104,2023-03-19T02:00:00Z,5,6,38,0,0,1,58.3,13,8,6,25,home
26,LAK,2022021105,2023-03-19T02:00:00Z,2,2,40,0,0,2,61.2,11,4,7,17,home
53,ARI,2022021106,2023-03-19T02:30:00Z,4,10,21,0,0,3,37.8,17,5,12,30,home
28,SJS,2022021107,2023-03-19T02:30:00Z,1,12,30,0,0,2,61.5,14,6,9,23,home
7,BUF,2022021108,2023-03-19T17:00:00Z,0,13,26,0,0,4,42.6,4,6,13,17,home
30,MIN,2022021109,2023-03-19T18:00:00Z,5,22,40,0,0,3,43.3,11,4,11,13,home
54,VGK,2022021110,2023-03-19T20:00:00Z,7,4,41,100,2,2,60.3,18,10,12,17,home
3,NYR,2022021111,2023-03-19T23:00:00Z,7,4,34,25,1,4,33.3,19,13,6,11,home
14,TBL,2022021112,2023-03-19T23:00:00Z,2,2,24,0,0,4,37.7,17,11,16,22,home
19,STL,2022021113,2023-03-19T23:00:00Z,3,35,17,0,0,3,36.7,16,10,11,18,home
24,ANA,2022021114,2023-03-20T00:00:00Z,1,8,18,0,0,3,42.2,11,4,10,11,home
5,PIT,2022021115,2023-03-20T23:00:00Z,1,4,49,0,0,3,57.6,17,4,19,29,home
17,DET,2022021116,2023-03-20T23:00:00Z,2,6,22,0,0,1,45.2,11,5,7,21,home
21,COL,2022021117,2023-03-21T01:00:00Z,5,4,32,100,1,1,54.4,14,8,5,15,home
22,EDM,2022021118,2023-03-21T01:30:00Z,5,4,52,0,0,3,61.5,11,7,19,23,home
26,LAK,2022021119,2023-03-21T02:30:00Z,8,8,39,40,2,5,54.2,15,7,6,23,home
3,NYR,2022021120,2023-03-21T23:00:00Z,2,2,31,0,0,3,50.8,14,12,20,17,home
15,WSH,2022021121,2023-03-21T23:00:00Z,6,4,37,0,0,1,57.6,17,6,16,9,home
4,PHI,2022021122,2023-03-21T23:00:00Z,6,23,24,0,0,2,50.9,22,10,10,22,home
1,NJD,2022021123,2023-03-21T23:00:00Z,1,2,48,0,0,3,47.1,16,6,13,11,home
7,BUF,2022021124,2023-03-21T23:00:00Z,3,11,31,25,1,4,44,9,6,5,19,home
6,BOS,2022021125,2023-03-21T23:00:00Z,2,6,35,25,1,4,45.6,14,11,14,25,home
8,MTL,2022021126,2023-03-21T23:00:00Z,3,6,20,0,0,2,42.6,20,7,19,20,home
2,NYI,2022021127,2023-03-21T23:30:00Z,7,7,29,0,0,2,59.6,19,3,8,36,home
52,WPG,2022021128,2023-03-22T00:00:00Z,2,11,25,0,0,6,60.4,12,12,5,24,home
19,STL,2022021129,2023-03-22T00:00:00Z,2,6,22,0,0,3,46,15,9,11,20,home
25,DAL,2022021130,2023-03-22T00:30:00Z,4,4,29,25,1,4,60,10,7,29,20,home
24,ANA,2022021131,2023-03-22T02:00:00Z,1,10,20,33.3,1,3,45.2,7,2,10,9,home
23,VAN,2022021132,2023-03-22T02:00:00Z,3,10,34,50,1,2,46.6,14,6,8,35,home
21,COL,2022021133,2023-03-23T00:00:00Z,2,10,30,33.3,1,3,41.3,16,5,17,20,home
22,EDM,2022021134,2023-03-23T02:30:00Z,4,4,31,50,2,4,60.4,8,11,15,25,home
15,WSH,2022021135,2023-03-23T23:00:00Z,6,10,28,50,2,4,55.6,14,6,14,13,home
4,PHI,2022021136,2023-03-23T22:30:00Z,4,6,34,100,1,1,45.8,11,6,6,23,home
6,BOS,2022021137,2023-03-23T23:00:00Z,4,25,21,0,0,5,51.9,10,7,11,26,home
12,CAR,2022021138,2023-03-23T23:00:00Z,1,6,30,0,0,3,59.3,7,7,11,22,home
9,OTT,2022021139,2023-03-23T23:00:00Z,7,10,35,66.7,2,3,47.2,22,15,14,19,home
13,FLA,2022021140,2023-03-23T23:00:00Z,2,8,35,33.3,1,3,54.4,18,4,4,26,home
17,DET,2022021141,2023-03-23T23:00:00Z,3,13,28,0,0,1,52.6,11,5,2,14,home
18,NSH,2022021142,2023-03-24T00:00:00Z,1,4,24,0,0,2,55.6,13,9,8,31,home
25,DAL,2022021143,2023-03-24T01:00:00Z,3,4,33,33.3,1,3,55.7,21,7,18,15,home
20,CGY,2022021144,2023-03-24T01:00:00Z,2,2,44,50,1,2,41.2,15,7,10,25,home
23,VAN,2022021145,2023-03-24T02:00:00Z,7,4,21,0,0,5,50,6,8,6,26,home
24,ANA,2022021146,2023-03-24T02:00:00Z,2,4,20,50,1,2,53.4,15,6,6,11,home
29,CBJ,2022021147,2023-03-24T23:00:00Z,5,2,27,50,2,4,46.2,17,4,4,22,home
7,BUF,2022021148,2023-03-24T23:00:00Z,5,6,26,25,1,4,52.5,18,7,10,5,home
21,COL,2022021149,2023-03-25T01:00:00Z,3,2,30,66.7,2,3,51.9,5,9,8,20,home
4,PHI,2022021150,2023-03-25T17:00:00Z,3,14,22,0,0,3,48.2,20,9,7,22,home
6,BOS,2022021151,2023-03-25T17:00:00Z,2,17,34,14.3,1,7,66,9,7,11,25,home
18,NSH,2022021152,2023-03-25T18:00:00Z,2,10,16,0,0,3,53.8,10,7,9,31,home
20,CGY,2022021153,2023-03-25T20:00:00Z,5,6,30,0,0,1,47.6,16,15,12,14,home
26,LAK,2022021154,2023-03-25T20:00:00Z,4,15,29,50,1,2,66.7,18,6,11,24,home
30,MIN,2022021155,2023-03-25T21:00:00Z,3,6,25,0,0,1,60,7,5,4,25,home
13,FLA,2022021156,2023-03-25T21:00:00Z,3,8,34,0,0,2,55.2,11,10,14,17,home
2,NYI,2022021157,2023-03-25T21:00:00Z,0,6,26,0,0,2,71.4,17,4,15,26,home
8,MTL,2022021158,2023-03-25T23:00:00Z,8,8,32,33.3,1,3,38,14,5,15,13,home
1,NJD,2022021159,2023-03-25T23:00:00Z,5,21,35,50,1,2,57.4,18,8,8,13,home
12,CAR,2022021160,2023-03-25T23:00:00Z,5,6,28,50,1,2,59.3,16,9,12,14,home
25,DAL,2022021161,2023-03-25T23:00:00Z,1,6,26,0,0,4,49.1,7,8,14,13,home
5,PIT,2022021162,2023-03-26T00:00:00Z,4,11,40,25,1,4,42.4,16,18,15,28,home
22,EDM,2022021163,2023-03-26T02:00:00Z,3,6,30,50,1,2,47.7,15,9,14,36,home
24,ANA,2022021164,2023-03-26T02:30:00Z,3,8,25,20,1,5,57.6,6,3,9,6,home
53,ARI,2022021165,2023-03-26T19:00:00Z,3,6,30,0,0,3,52.4,16,7,9,28,home
12,CAR,2022021166,2023-03-26T21:00:00Z,3,4,37,0,0,3,53,10,7,8,14,home
18,NSH,2022021167,2023-03-26T22:00:00Z,2,10,25,25,1,4,38.9,15,6,10,22,home
16,CHI,2022021168,2023-03-26T22:00:00Z,2,6,31,0,0,3,50,19,10,18,24,home
26,LAK,2022021169,2023-03-27T02:30:00Z,7,4,31,80,4,5,52.5,19,5,8,13,home
9,OTT,2022021170,2023-03-27T23:00:00Z,5,8,27,75,3,4,55,17,6,11,23,home
7,BUF,2022021171,2023-03-27T23:00:00Z,3,6,33,25,1,4,50.8,15,11,8,10,home
2,NYI,2022021172,2023-03-27T23:30:00Z,5,4,36,0,0,1,58.5,19,3,13,24,home
30,MIN,2022021173,2023-03-28T00:00:00Z,5,18,20,33.3,1,3,47.2,16,7,4,26,home
24,ANA,2022021174,2023-03-28T02:00:00Z,1,6,30,0,0,3,53.6,19,4,8,11,home
53,ARI,2022021175,2023-03-28T02:00:00Z,4,8,33,25,1,4,52.5,19,3,4,33,home
3,NYR,2022021176,2023-03-28T23:00:00Z,6,8,36,50,1,2,41.4,10,12,21,16,home
4,PHI,2022021177,2023-03-28T23:00:00Z,3,0,27,0,0,2,43.1,18,4,2,22,home
6,BOS,2022021178,2023-03-28T23:00:00Z,1,10,36,0,0,5,50.9,12,15,7,24,home
12,CAR,2022021179,2023-03-28T23:00:00Z,0,4,31,0,0,2,51.8,18,16,10,14,home
17,DET,2022021180,2023-03-28T23:00:00Z,7,12,25,66.7,2,3,47.1,14,9,7,18,home
19,STL,2022021181,2023-03-29T00:00:00Z,6,11,31,100,1,1,41.2,17,10,8,24,home
16,CHI,2022021182,2023-03-29T00:30:00Z,1,23,18,0,0,1,42.6,12,8,15,23,home
20,CGY,2022021183,2023-03-29T01:00:00Z,2,4,32,33.3,1,3,43.4,13,5,9,29,home
54,VGK,2022021184,2023-03-29T02:00:00Z,4,6,22,0,0,3,40.6,18,9,9,19,home
28,SJS,2022021185,2023-03-29T02:30:00Z,3,6,30,33.3,1,3,46.3,16,10,11,15,home
10,TOR,2022021186,2023-03-29T23:30:00Z,2,10,40,0,0,4,65.4,12,9,14,13,home
15,WSH,2022021187,2023-03-29T23:30:00Z,1,4,26,0,0,0,45.6,26,10,8,27,home
21,COL,2022021188,2023-03-30T02:00:00Z,2,6,44,0,0,4,56.9,12,5,5,27,home
6,BOS,2022021189,2023-03-30T23:00:00Z,2,25,31,20,1,5,46.2,16,9,15,33,home
8,MTL,2022021190,2023-03-30T23:00:00Z,2,4,20,50,1,2,47.7,14,5,24,18,home
1,NJD,2022021191,2023-03-30T23:00:00Z,2,4,31,50,1,2,48.1,9,10,13,19,home
5,PIT,2022021192,2023-03-30T23:00:00Z,2,6,45,25,1,4,50.9,15,13,12,41,home
9,OTT,2022021193,2023-03-30T23:00:00Z,5,41,46,33.3,1,3,54.7,9,5,14,24,home
14,TBL,2022021194,2023-03-30T23:00:00Z,5,8,34,50,1,2,53.7,11,10,9,37,home
17,DET,2022021195,2023-03-30T23:30:00Z,3,6,22,33.3,1,3,50.8,26,8,10,23,home
16,CHI,2022021196,2023-03-31T00:30:00Z,3,4,33,66.7,2,3,39.1,14,8,7,16,home
22,EDM,2022021197,2023-03-31T01:00:00Z,2,6,37,0,0,2,43.9,15,11,11,34,home
55,SEA,2022021198,2023-03-31T02:00:00Z,4,6,39,50,1,2,43.9,12,8,7,15,home
28,SJS,2022021199,2023-03-31T02:30:00Z,4,6,25,0,0,3,62.5,15,12,7,23,home
7,BUF,2022021200,2023-03-31T23:00:00Z,3,2,34,0,0,2,49.1,12,4,11,14,home
52,WPG,2022021201,2023-04-01T00:00:00Z,6,2,29,0,0,3,51,14,6,11,8,home
23,VAN,2022021202,2023-04-01T02:00:00Z,4,12,20,50,1,2,54.5,25,6,7,33,home
53,ARI,2022021203,2023-04-01T02:30:00Z,2,10,18,50,1,2,36.5,11,8,9,23,home
18,NSH,2022021204,2023-04-01T17:00:00Z,6,10,35,50,2,4,75,17,12,3,17,home
5,PIT,2022021205,2023-04-01T19:00:00Z,3,6,24,0,0,6,54.4,18,10,15,38,home
4,PHI,2022021206,2023-04-01T23:00:00Z,3,16,42,0,0,2,60.3,7,10,8,20,home
8,MTL,2022021207,2023-04-01T23:00:00Z,0,4,14,0,0,3,39.2,19,5,18,16,home
29,CBJ,2022021208,2023-04-01T23:00:00Z,0,6,21,0,0,4,42.9,18,7,5,28,home
14,TBL,2022021209,2023-04-01T23:00:00Z,5,18,32,50,1,2,61.4,13,18,9,35,home
9,OTT,2022021210,2023-04-01T23:00:00Z,0,2,31,0,0,2,54.7,12,1,10,38,home
16,CHI,2022021211,2023-04-02T00:00:00Z,3,2,17,0,0,1,45.1,23,3,13,27,home
21,COL,2022021212,2023-04-02T01:00:00Z,5,10,32,33.3,1,3,55.8,12,11,4,29,home
22,EDM,2022021213,2023-04-02T02:00:00Z,6,8,45,33.3,1,3,50.8,9,11,18,16,home
55,SEA,2022021214,2023-04-02T02:00:00Z,1,2,26,50,1,2,35.9,9,11,6,24,home
54,VGK,2022021215,2023-04-02T02:00:00Z,4,6,43,0,0,2,44,21,12,7,32,home
53,ARI,2022021216,2023-04-02T02:00:00Z,2,14,31,50,1,2,40.9,6,6,14,31,home
15,WSH,2022021217,2023-04-02T17:00:00Z,2,33,28,0,0,2,41.1,11,9,10,24,home
19,STL,2022021218,2023-04-02T19:30:00Z,3,8,38,0,0,4,50,11,20,5,17,home
12,CAR,2022021219,2023-04-02T22:00:00Z,2,4,35,0,0,2,54.1,13,6,7,11,home
29,CBJ,2022021220,2023-04-02T22:00:00Z,4,4,22,50,1,2,60.7,12,5,2,27,home
5,PIT,2022021221,2023-04-02T22:00:00Z,4,34,31,25,1,4,48.2,21,13,7,29,home
10,TOR,2022021222,2023-04-02T23:00:00Z,2,14,45,66.7,2,3,64.4,10,8,11,30,home
52,WPG,2022021223,2023-04-02T23:00:00Z,6,6,27,33.3,1,3,54.7,21,9,8,17,home
20,CGY,2022021224,2023-04-03T00:00:00Z,5,2,41,50,1,2,53.6,8,6,11,17,home
23,VAN,2022021225,2023-04-03T00:00:00Z,1,4,25,0,0,4,51.9,16,3,4,27,home
30,MIN,2022021226,2023-04-04T00:00:00Z,3,10,33,50,1,2,44.6,22,8,9,28,home
25,DAL,2022021227,2023-04-04T00:30:00Z,5,6,26,50,2,4,39,14,5,12,18,home
55,SEA,2022021228,2023-04-04T02:00:00Z,8,31,32,28.6,2,7,55.2,16,13,4,22,home
13,FLA,2022021229,2023-04-04T23:00:00Z,2,10,36,25,1,4,56.2,16,5,8,28,home
10,TOR,2022021230,2023-04-04T23:00:00Z,4,4,50,0,0,3,56.1,18,5,13,27,home
8,MTL,2022021231,2023-04-04T23:00:00Z,0,8,24,0,0,3,41,16,6,11,10,home
12,CAR,2022021232,2023-04-04T23:00:00Z,3,8,37,20,1,5,59.3,12,11,8,13,home
1,NJD,2022021233,2023-04-04T23:00:00Z,5,8,37,25,1,4,53.8,20,19,13,11,home
19,STL,2022021234,2023-04-05T00:00:00Z,4,6,32,0,0,3,53.8,10,8,5,11,home
18,NSH,2022021235,2023-04-05T00:00:00Z,3,6,27,50,2,4,38.8,22,4,10,27,home
20,CGY,2022021236,2023-04-05T01:00:00Z,3,0,36,0,0,1,47.3,9,8,10,17,home
26,LAK,2022021237,2023-04-05T02:30:00Z,1,10,21,0,0,4,40.4,17,5,14,23,home
23,VAN,2022021238,2023-04-05T02:00:00Z,2,13,18,0,0,5,51.9,10,6,6,43,home
28,SJS,2022021239,2023-04-05T02:30:00Z,3,6,31,100,1,1,58.7,22,11,7,29,home
52,WPG,2022021240,2023-04-05T23:30:00Z,1,16,35,20,1,5,53.7,6,11,12,25,home
3,NYR,2022021241,2023-04-05T23:30:00Z,6,28,37,40,2,5,44.7,15,15,4,22,home
24,ANA,2022021242,2023-04-06T02:00:00Z,1,2,28,0,0,1,41.5,9,3,8,10,home
1,NJD,2022021243,2023-04-06T23:00:00Z,8,24,36,66.7,2,3,38.3,16,14,13,8,home
5,PIT,2022021244,2023-04-06T23:00:00Z,4,10,31,25,1,4,56.7,23,11,14,30,home
13,FLA,2022021245,2023-04-06T23:00:00Z,7,78,30,50,3,6,44.8,23,6,11,24,home
6,BOS,2022021246,2023-04-06T23:00:00Z,2,21,33,0,0,4,54.9,13,8,12,39,home
8,MTL,2022021247,2023-04-06T23:00:00Z,6,15,32,0,0,3,55.6,16,6,15,8,home
17,DET,2022021248,2023-04-06T23:00:00Z,6,8,32,66.7,2,3,58.1,5,6,13,14,home
2,NYI,2022021249,2023-04-06T23:30:00Z,6,4,42,0,0,2,60.9,11,4,8,23,home
18,NSH,2022021250,2023-04-07T00:00:00Z,3,4,23,0,0,1,61.1,26,6,11,14,home
19,STL,2022021251,2023-04-07T00:00:00Z,3,4,22,0,0,1,34.9,18,11,8,15,home
25,DAL,2022021252,2023-04-07T00:30:00Z,4,8,30,100,2,2,49.1,10,8,12,18,home
55,SEA,2022021253,2023-04-07T02:30:00Z,4,16,33,0,0,4,43.9,13,15,9,15,home
23,VAN,2022021254,2023-04-07T02:00:00Z,3,8,29,33.3,1,3,45.5,12,7,7,42,home
54,VGK,2022021255,2023-04-07T02:00:00Z,5,19,37,25,1,4,50,16,9,11,20,home
28,SJS,2022021256,2023-04-07T02:30:00Z,2,2,23,0,0,1,51.7,15,12,13,30,home
7,BUF,2022021257,2023-04-08T16:30:00Z,4,4,30,25,1,4,42.9,15,5,10,25,home
30,MIN,2022021258,2023-04-09T00:00:00Z,5,4,30,25,1,4,49,15,10,7,8,home
28,SJS,2022021259,2023-04-08T20:00:00Z,1,2,23,0,0,2,60.8,9,8,12,24,home
53,ARI,2022021260,2023-04-08T21:30:00Z,5,15,39,25,1,4,51.6,14,6,17,24,home
15,WSH,2022021261,2023-04-08T23:00:00Z,2,10,24,0,0,3,47.1,24,8,9,21,home
10,TOR,2022021262,2023-04-08T23:00:00Z,7,17,46,66.7,4,6,45.1,14,11,3,29,home
