,game_num,date,team_id,team_code,player_id,name,catches,toi,assists,goals,pim,shots,saves,pp_saves,sh_saves,ev_saves,sh_shots,ev_shots,pp_shots,decision,sv_perc,pp_sv_perc,sh_sv_perc,ev_sv_perc,home_away
138,2022020632,2023-01-08T00:00:00Z,9,OTT,8475660,Cam Talbot,L,44:17,0,0,0,19,14,1,2,11,2,16,1,L,73.68421052631578,100.0,100.0,68.75,home
139,2022020633,2023-01-08T00:00:00Z,8,MTL,8474596,Jake Allen,L,60:00,0,0,0,22,18,1,1,16,1,19,2,W,81.81818181818183,50.0,100.0,84.21052631578947,home
140,2022020634,2023-01-08T03:00:00Z,22,EDM,8479973,Stuart Skinner,L,61:51,0,0,0,46,43,10,0,33,0,36,10,L,93.47826086956522,100.0,NaN,91.66666666666666,home
141,2022020635,2023-01-08T03:00:00Z,54,VGK,8478499,Adin Hill,L,17:41,0,0,0,3,2,0,0,2,0,3,0,,66.66666666666666,NaN,NaN,66.66666666666666,home
142,2022020635,2023-01-08T03:00:00Z,54,VGK,8480313,Logan Thompson,R,40:00,0,0,0,19,16,2,2,12,3,14,2,L,84.21052631578947,100.0,66.66666666666666,85.71428571428571,home
143,2022020636,2023-01-08T03:30:00Z,28,SJS,8473503,James Reimer,L,58:19,0,0,0,29,25,0,0,25,0,28,1,L,86.20689655172413,0.0,NaN,89.28571428571429,home
144,2022020637,2023-01-08T20:30:00Z,25,DAL,8479979,Jake Oettinger,L,60:00,0,0,0,28,27,2,0,25,0,26,2,W,96.42857142857143,100.0,NaN,96.15384615384616,home
145,2022020638,2023-01-08T20:00:00Z,52,WPG,8479496,David Rittich,L,60:00,0,0,0,38,34,4,0,30,0,33,5,W,89.47368421052632,80.0,NaN,90.9090909090909,home
146,2022020639,2023-01-08T22:00:00Z,15,WSH,8475311,Darcy Kuemper,L,60:00,0,0,0,38,38,4,3,31,3,31,4,W,100.0,100.0,100.0,100.0,home
147,2022020640,2023-01-09T00:00:00Z,16,CHI,8471774,Alex Stalock,L,61:04,0,0,0,47,44,5,1,38,1,39,7,W,93.61702127659575,71.42857142857143,100.0,97.43589743589743,home
148,2022020641,2023-01-09T00:00:00Z,53,ARI,8478872,Karel Vejmelka,R,57:22,0,0,0,27,24,6,0,18,0,21,6,L,88.88888888888889,100.0,NaN,85.71428571428571,home
149,2022020642,2023-01-09T00:00:00Z,30,MIN,8479406,Filip Gustavsson,L,56:27,0,0,0,23,21,5,0,16,0,17,6,L,91.30434782608695,83.33333333333334,NaN,94.11764705882352,home
150,2022020643,2023-01-09T00:00:00Z,4,PHI,8479394,Carter Hart,L,59:42,0,0,0,35,29,3,5,21,6,25,4,L,82.85714285714286,75.0,83.33333333333334,84.0,home
151,2022020644,2023-01-09T01:30:00Z,24,ANA,8476434,John Gibson,L,60:00,0,0,0,42,35,2,1,32,1,38,3,L,83.33333333333334,66.66666666666666,100.0,84.21052631578947,home
152,2022020645,2023-01-10T00:30:00Z,9,OTT,8475660,Cam Talbot,L,58:12,0,0,0,36,33,13,1,19,1,22,13,L,91.66666666666666,100.0,100.0,86.36363636363636,home
153,2022020646,2023-01-10T00:30:00Z,8,MTL,8478470,Sam Montembeault,L,58:00,0,0,0,40,37,9,0,28,0,30,10,L,92.5,90.0,NaN,93.33333333333333,home
154,2022020647,2023-01-10T03:30:00Z,26,LAK,8477831,Pheonix Copley,L,59:44,0,0,0,31,28,8,1,19,1,22,8,W,90.32258064516128,100.0,100.0,86.36363636363636,home
155,2022020648,2023-01-11T00:00:00Z,14,TBL,8476883,Andrei Vasilevskiy,L,60:00,0,0,0,24,21,2,1,18,1,21,2,W,87.5,100.0,100.0,85.71428571428571,home
156,2022020649,2023-01-11T00:00:00Z,3,NYR,8478048,Igor Shesterkin,L,65:00,0,0,0,32,29,1,0,28,0,31,1,W,90.625,100.0,NaN,90.32258064516128,home
157,2022020650,2023-01-11T00:00:00Z,12,CAR,8481611,Pyotr Kochetkov,L,58:55,0,0,0,22,18,5,0,13,0,17,5,L,81.81818181818183,100.0,NaN,76.47058823529412,home
158,2022020651,2023-01-11T00:00:00Z,7,BUF,8477480,Eric Comrie,L,57:45,0,0,0,22,18,0,0,18,0,21,1,L,81.81818181818183,0.0,NaN,85.71428571428571,home
159,2022020652,2023-01-11T00:00:00Z,5,PIT,8474682,Dustin Tokarski,L,52:11,0,0,0,19,18,2,2,14,2,15,2,W,94.73684210526315,100.0,100.0,93.33333333333333,home
160,2022020652,2023-01-11T00:00:00Z,5,PIT,8479193,Casey DeSmith,L,7:05,0,0,0,5,2,0,0,2,0,5,0,,40.0,NaN,NaN,40.0,home
161,2022020653,2023-01-11T00:30:00Z,2,NYI,8478009,Ilya Sorokin,L,65:00,0,0,0,26,25,1,1,23,1,24,1,L,96.15384615384616,100.0,100.0,95.83333333333334,home
162,2022020654,2023-01-11T00:00:00Z,17,DET,8478024,Ville Husso,L,59:46,0,0,0,37,32,1,0,31,0,35,2,W,86.48648648648648,50.0,NaN,88.57142857142857,home
163,2022020655,2023-01-11T01:00:00Z,19,STL,8476412,Jordan Binnington,L,60:28,0,0,0,31,28,2,0,26,0,29,2,W,90.32258064516128,100.0,NaN,89.65517241379311,home
164,2022020656,2023-01-11T02:30:00Z,21,COL,8480382,Alexandar Georgiev,L,58:40,0,0,0,37,33,5,1,27,1,30,6,L,89.1891891891892,83.33333333333334,100.0,90.0,home
165,2022020657,2023-01-11T02:00:00Z,53,ARI,8478872,Karel Vejmelka,R,57:37,0,0,0,33,29,2,0,27,0,31,2,L,87.87878787878788,100.0,NaN,87.09677419354838,home
166,2022020658,2023-01-12T00:30:00Z,10,TOR,8476899,Matt Murray,L,60:00,0,0,0,33,32,7,2,23,2,24,7,W,96.96969696969697,100.0,100.0,95.83333333333334,home
167,2022020659,2023-01-12T00:00:00Z,4,PHI,8479394,Carter Hart,L,59:53,0,0,0,29,26,0,3,23,3,26,0,W,89.65517241379311,NaN,100.0,88.46153846153845,home
168,2022020660,2023-01-12T03:00:00Z,24,ANA,8476932,Anthony Stolarz,L,20:00,0,0,0,16,16,2,0,14,0,14,2,,100.0,100.0,NaN,100.0,home
169,2022020660,2023-01-12T03:00:00Z,24,ANA,8476434,John Gibson,L,40:00,0,0,0,37,31,1,1,29,1,34,2,L,83.78378378378379,50.0,100.0,85.29411764705883,home
170,2022020661,2023-01-12T03:00:00Z,26,LAK,8477831,Pheonix Copley,L,60:00,0,0,0,30,27,1,0,26,0,28,2,W,90.0,50.0,NaN,92.85714285714286,home
171,2022020662,2023-01-13T00:00:00Z,29,CBJ,8476914,Joonas Korpisalo,L,60:00,0,0,0,41,35,8,1,26,2,31,8,L,85.36585365853658,100.0,50.0,83.87096774193549,home
172,2022020663,2023-01-13T00:00:00Z,3,NYR,8478048,Igor Shesterkin,L,59:04,0,0,0,25,24,1,0,23,0,23,2,W,96.0,50.0,NaN,100.0,home
173,2022020664,2023-01-13T00:00:00Z,8,MTL,8478470,Sam Montembeault,L,60:00,0,0,0,42,39,3,0,36,0,39,3,W,92.85714285714286,100.0,NaN,92.3076923076923,home
174,2022020665,2023-01-13T00:00:00Z,6,BOS,8476999,Linus Ullmark,L,56:55,0,0,0,30,28,3,0,25,0,27,3,L,93.33333333333333,100.0,NaN,92.5925925925926,home
175,2022020666,2023-01-13T00:00:00Z,17,DET,8478024,Ville Husso,L,59:48,0,0,0,33,32,6,1,25,1,26,6,W,96.96969696969697,100.0,100.0,96.15384615384616,home
176,2022020667,2023-01-13T00:00:00Z,14,TBL,8476883,Andrei Vasilevskiy,L,60:00,0,0,0,40,36,8,0,28,0,31,9,W,90.0,88.88888888888889,NaN,90.32258064516128,home
177,2022020668,2023-01-13T00:00:00Z,7,BUF,8480045,Ukko-Pekka Luukkonen,L,58:35,0,0,0,26,23,1,1,21,1,24,1,L,88.46153846153845,100.0,100.0,87.5,home
178,2022020669,2023-01-13T00:30:00Z,2,NYI,8478009,Ilya Sorokin,L,59:05,0,0,0,35,33,7,2,24,3,25,7,L,94.28571428571428,100.0,66.66666666666666,96.0,home
179,2022020670,2023-01-13T01:00:00Z,19,STL,8471306,Thomas Greiss,L,59:36,0,0,0,39,36,1,1,34,1,37,1,L,92.3076923076923,100.0,100.0,91.8918918918919,home
180,2022020671,2023-01-13T01:30:00Z,16,CHI,8475852,Petr Mrazek,L,60:00,1,0,0,33,31,5,0,26,0,28,5,W,93.93939393939394,100.0,NaN,92.85714285714286,home
181,2022020672,2023-01-13T02:00:00Z,53,ARI,8478872,Karel Vejmelka,R,58:52,0,0,0,46,42,7,0,35,0,38,8,L,91.30434782608695,87.5,NaN,92.10526315789474,home
182,2022020673,2023-01-13T03:00:00Z,54,VGK,8478499,Adin Hill,L,60:00,0,0,0,39,38,3,1,34,1,34,4,W,97.43589743589743,75.0,100.0,100.0,home
183,2022020674,2023-01-14T00:00:00Z,5,PIT,8474682,Dustin Tokarski,L,60:00,0,0,0,40,36,7,1,28,1,31,8,L,90.0,87.5,100.0,90.32258064516128,home
184,2022020675,2023-01-14T03:00:00Z,24,ANA,8476434,John Gibson,L,60:00,0,0,0,39,33,1,0,32,0,37,2,L,84.61538461538461,50.0,NaN,86.48648648648648,home
185,2022020676,2023-01-14T03:30:00Z,28,SJS,8478039,Kaapo Kahkonen,L,60:00,0,0,0,41,34,7,3,24,4,28,9,L,82.92682926829268,77.77777777777779,75.0,85.71428571428571,home
186,2022020677,2023-01-14T19:00:00Z,25,DAL,8475809,Scott Wedgewood,L,57:56,0,0,0,36,30,7,2,21,2,25,9,L,83.33333333333334,77.77777777777779,100.0,84.0,home
187,2022020678,2023-01-15T00:00:00Z,17,DET,8478024,Ville Husso,L,58:26,0,0,0,25,21,0,1,20,1,24,0,L,84.0,NaN,100.0,83.33333333333334,home
188,2022020679,2023-01-15T00:00:00Z,2,NYI,8478009,Ilya Sorokin,L,60:00,0,0,0,23,22,2,1,19,1,20,2,W,95.65217391304348,100.0,100.0,95.0,home
189,2022020680,2023-01-15T00:00:00Z,21,COL,8480925,Pavel Francouz,R,60:00,0,0,0,29,29,2,0,27,0,27,2,W,100.0,100.0,NaN,100.0,home
190,2022020681,2023-01-15T00:00:00Z,15,WSH,8475311,Darcy Kuemper,L,58:18,0,0,0,25,22,1,1,20,1,22,2,L,88.0,50.0,100.0,90.9090909090909,home
191,2022020682,2023-01-15T00:00:00Z,12,CAR,8475883,Frederik Andersen,L,60:00,0,0,0,35,34,8,0,26,0,26,9,W,97.14285714285714,88.88888888888889,NaN,100.0,home
192,2022020683,2023-01-15T00:00:00Z,6,BOS,8476999,Linus Ullmark,L,60:00,0,0,0,21,18,1,0,17,0,19,2,W,85.71428571428571,50.0,NaN,89.47368421052632,home
193,2022020684,2023-01-15T00:00:00Z,13,FLA,8475683,Sergei Bobrovsky,L,60:00,0,0,0,38,35,9,0,26,0,28,10,W,92.10526315789474,90.0,NaN,92.85714285714286,home
194,2022020685,2023-01-15T01:00:00Z,30,MIN,8470594,Marc-Andre Fleury,L,59:39,0,0,0,28,27,3,0,24,0,25,3,W,96.42857142857143,100.0,NaN,96.0,home
195,2022020686,2023-01-15T01:00:00Z,18,NSH,8477424,Juuse Saros,L,57:32,0,0,0,33,28,4,1,23,2,26,5,L,84.84848484848484,80.0,50.0,88.46153846153845,home
196,2022020687,2023-01-15T01:00:00Z,16,CHI,8471774,Alex Stalock,L,47:50,0,0,0,25,21,4,0,17,0,21,4,L,84.0,100.0,NaN,80.95238095238095,home
197,2022020687,2023-01-15T01:00:00Z,16,CHI,8475852,Petr Mrazek,L,12:08,0,0,0,5,1,0,0,1,0,5,0,,20.0,NaN,NaN,20.0,home
198,2022020688,2023-01-15T01:00:00Z,19,STL,8476412,Jordan Binnington,L,59:23,0,0,0,30,26,2,0,24,0,27,3,L,86.66666666666667,66.66666666666666,NaN,88.88888888888889,home
199,2022020689,2023-01-15T03:00:00Z,54,VGK,8480313,Logan Thompson,R,58:34,0,0,0,37,33,5,0,28,0,32,5,L,89.1891891891892,100.0,NaN,87.5,home
200,2022020690,2023-01-15T03:30:00Z,26,LAK,8471734,Jonathan Quick,L,58:08,0,0,0,27,23,7,0,16,0,19,8,L,85.18518518518519,87.5,NaN,84.21052631578947,home
201,2022020691,2023-01-15T22:00:00Z,3,NYR,8478048,Igor Shesterkin,L,57:43,0,0,0,31,29,0,0,29,0,30,1,L,93.54838709677419,0.0,NaN,96.66666666666667,home
202,2022020692,2023-01-15T22:00:00Z,12,CAR,8481611,Pyotr Kochetkov,L,65:00,0,0,0,32,29,1,2,26,2,29,1,L,90.625,100.0,100.0,89.65517241379311,home
203,2022020693,2023-01-16T00:00:00Z,52,WPG,8476945,Connor Hellebuyck,L,59:51,0,0,0,21,20,5,0,15,0,16,5,W,95.23809523809523,100.0,NaN,93.75,home
204,2022020694,2023-01-16T18:00:00Z,7,BUF,8480045,Ukko-Pekka Luukkonen,L,59:12,0,0,0,33,30,3,0,27,0,30,3,L,90.9090909090909,100.0,NaN,90.0,home
205,2022020695,2023-01-16T18:00:00Z,6,BOS,8480280,Jeremy Swayman,L,60:00,0,0,0,29,29,6,2,21,2,21,6,W,100.0,100.0,100.0,100.0,home
206,2022020696,2023-01-16T20:00:00Z,21,COL,8480925,Pavel Francouz,R,59:52,0,0,0,29,26,4,0,22,0,25,4,W,89.65517241379311,100.0,NaN,88.0,home
207,2022020697,2023-01-16T21:00:00Z,28,SJS,8473503,James Reimer,L,65:00,0,0,0,41,38,6,0,32,0,35,6,L,92.6829268292683,100.0,NaN,91.42857142857143,home
208,2022020698,2023-01-16T21:00:00Z,55,SEA,8475831,Philipp Grubauer,L,59:39,0,0,0,29,27,6,1,20,1,22,6,L,93.10344827586206,100.0,100.0,90.9090909090909,home
209,2022020699,2023-01-16T23:00:00Z,54,VGK,8480313,Logan Thompson,R,55:21,0,0,0,35,32,4,0,28,0,31,4,L,91.42857142857143,100.0,NaN,90.32258064516128,home
210,2022020700,2023-01-17T00:00:00Z,5,PIT,8479193,Casey DeSmith,L,59:25,0,0,0,29,26,4,1,21,1,22,6,W,89.65517241379311,66.66666666666666,100.0,95.45454545454545,home
211,2022020701,2023-01-17T00:00:00Z,29,CBJ,8478007,Elvis Merzlikins,L,56:54,0,0,0,33,30,3,2,25,2,27,4,L,90.9090909090909,75.0,100.0,92.5925925925926,home
212,2022020702,2023-01-17T00:30:00Z,2,NYI,8478009,Ilya Sorokin,L,63:59,0,0,0,35,31,1,0,30,0,34,1,L,88.57142857142857,100.0,NaN,88.23529411764706,home
213,2022020703,2023-01-17T01:00:00Z,18,NSH,8477424,Juuse Saros,L,60:00,0,0,0,39,38,7,3,28,3,29,7,W,97.43589743589743,100.0,100.0,96.55172413793103,home
214,2022020704,2023-01-17T01:00:00Z,19,STL,8476412,Jordan Binnington,L,59:55,0,0,0,33,32,2,3,27,3,28,2,W,96.96969696969697,100.0,100.0,96.42857142857143,home
215,2022020705,2023-01-18T00:00:00Z,4,PHI,8481035,Samuel Ersson,L,60:00,0,0,0,27,25,3,1,21,1,22,4,W,92.5925925925926,75.0,100.0,95.45454545454545,home
216,2022020706,2023-01-18T00:00:00Z,10,TOR,8476899,Matt Murray,L,21:41,0,0,0,8,4,0,1,3,2,5,1,,50.0,0.0,50.0,60.0,home
217,2022020706,2023-01-18T00:00:00Z,10,TOR,8478492,Ilya Samsonov,L,40:12,0,0,0,11,11,3,0,8,0,8,3,W,100.0,100.0,NaN,100.0,home
218,2022020707,2023-01-18T00:00:00Z,15,WSH,8479292,Charlie Lindgren,R,57:21,0,0,0,21,18,2,1,15,1,18,2,L,85.71428571428571,100.0,100.0,83.33333333333334,home
219,2022020708,2023-01-18T00:00:00Z,8,MTL,8478470,Sam Montembeault,L,60:00,0,0,0,26,25,2,0,23,0,23,3,W,96.15384615384616,66.66666666666666,NaN,100.0,home
220,2022020709,2023-01-18T01:30:00Z,16,CHI,8475852,Petr Mrazek,L,61:43,0,0,0,33,30,2,0,28,1,30,2,W,90.9090909090909,100.0,0.0,93.33333333333333,home
221,2022020710,2023-01-18T02:00:00Z,53,ARI,8478971,Connor Ingram,L,65:00,0,0,0,40,37,4,1,32,1,34,5,W,92.5,80.0,100.0,94.11764705882352,home
222,2022020711,2023-01-18T02:00:00Z,22,EDM,8475789,Jack Campbell,L,60:00,0,0,0,31,29,4,0,25,0,26,5,W,93.54838709677419,80.0,NaN,96.15384615384616,home
223,2022020712,2023-01-19T00:00:00Z,9,OTT,8475660,Cam Talbot,L,59:34,0,0,0,19,15,6,1,8,1,10,8,W,78.94736842105263,75.0,100.0,80.0,home
224,2022020713,2023-01-19T00:30:00Z,2,NYI,8473575,Semyon Varlamov,L,59:10,0,0,0,24,20,0,2,18,2,21,1,L,83.33333333333334,0.0,100.0,85.71428571428571,home
225,2022020714,2023-01-19T02:30:00Z,20,CGY,8474593,Jacob Markstrom,L,58:00,0,0,0,30,27,2,1,24,1,26,3,L,90.0,66.66666666666666,100.0,92.3076923076923,home
226,2022020715,2023-01-19T03:00:00Z,23,VAN,8477484,Spencer Martin,L,14:35,0,0,0,10,6,0,0,6,0,10,0,L,60.0,NaN,NaN,60.0,home
227,2022020715,2023-01-19T03:00:00Z,23,VAN,8480420,Collin Delia,L,42:49,0,0,0,14,14,1,3,10,3,10,1,,100.0,100.0,100.0,100.0,home
228,2022020716,2023-01-19T03:00:00Z,28,SJS,8473503,James Reimer,L,60:00,0,0,0,36,33,2,1,30,1,33,2,W,91.66666666666666,100.0,100.0,90.9090909090909,home
229,2022020717,2023-01-20T00:00:00Z,29,CBJ,8478007,Elvis Merzlikins,L,57:04,0,0,0,33,28,6,0,22,0,27,6,L,84.84848484848484,100.0,NaN,81.48148148148148,home
230,2022020718,2023-01-20T00:00:00Z,3,NYR,8478048,Igor Shesterkin,L,56:27,0,0,0,27,24,3,0,21,0,24,3,L,88.88888888888889,100.0,NaN,87.5,home
231,2022020719,2023-01-20T00:00:00Z,4,PHI,8479394,Carter Hart,L,57:39,0,0,0,28,25,0,0,25,0,28,0,L,89.28571428571429,NaN,NaN,89.28571428571429,home
232,2022020720,2023-01-20T00:00:00Z,8,MTL,8480051,Cayden Primeau,L,20:00,0,0,0,7,6,3,0,3,0,4,3,,85.71428571428571,100.0,NaN,75.0,home
233,2022020720,2023-01-20T00:00:00Z,8,MTL,8478470,Sam Montembeault,L,40:00,0,0,0,33,28,13,1,14,1,15,17,L,84.84848484848484,76.47058823529412,100.0,93.33333333333333,home
234,2022020721,2023-01-20T00:00:00Z,12,CAR,8475883,Frederik Andersen,L,60:00,0,0,0,31,29,12,1,16,1,17,13,W,93.54838709677419,92.3076923076923,100.0,94.11764705882352,home
235,2022020722,2023-01-20T00:30:00Z,7,BUF,8480045,Ukko-Pekka Luukkonen,L,59:41,0,0,0,26,24,3,0,21,0,23,3,W,92.3076923076923,100.0,NaN,91.30434782608695,home
236,2022020723,2023-01-20T00:00:00Z,10,TOR,8478492,Ilya Samsonov,L,59:32,0,0,0,38,37,8,0,29,0,29,9,W,97.36842105263158,88.88888888888889,NaN,100.0,home
237,2022020724,2023-01-20T01:00:00Z,19,STL,8476412,Jordan Binnington,L,60:00,0,0,0,26,24,3,2,19,2,21,3,W,92.3076923076923,100.0,100.0,90.47619047619048,home
238,2022020725,2023-01-20T02:00:00Z,22,EDM,8475789,Jack Campbell,L,60:00,0,0,0,31,28,3,0,25,0,28,3,W,90.32258064516128,100.0,NaN,89.28571428571429,home
239,2022020726,2023-01-20T02:00:00Z,53,ARI,8478872,Karel Vejmelka,R,59:25,0,0,0,33,29,5,1,23,1,26,6,L,87.87878787878788,83.33333333333334,100.0,88.46153846153845,home
240,2022020727,2023-01-20T03:00:00Z,54,VGK,8478499,Adin Hill,L,57:53,0,0,0,25,22,0,0,22,0,24,1,L,88.0,0.0,NaN,91.66666666666666,home
241,2022020728,2023-01-20T03:00:00Z,55,SEA,8474889,Martin Jones,L,61:10,0,0,0,30,27,2,0,25,1,27,2,W,90.0,100.0,0.0,92.5925925925926,home
242,2022020729,2023-01-20T03:30:00Z,26,LAK,8471734,Jonathan Quick,L,32:33,0,0,0,7,7,5,0,2,0,2,5,,100.0,100.0,NaN,100.0,home
243,2022020729,2023-01-20T03:30:00Z,26,LAK,8477831,Pheonix Copley,L,27:27,0,0,0,17,13,0,0,13,0,17,0,L,76.47058823529412,NaN,NaN,76.47058823529412,home
244,2022020730,2023-01-21T00:00:00Z,5,PIT,8477465,Tristan Jarry,L,60:00,0,0,0,45,44,10,0,34,0,35,10,W,97.77777777777777,100.0,NaN,97.14285714285714,home
245,2022020731,2023-01-21T03:00:00Z,23,VAN,8480420,Collin Delia,L,60:00,0,0,0,29,25,7,0,18,0,20,9,L,86.20689655172413,77.77777777777779,NaN,90.0,home
246,2022020732,2023-01-21T17:30:00Z,7,BUF,8480045,Ukko-Pekka Luukkonen,L,59:51,0,0,0,37,34,2,0,32,0,35,2,W,91.8918918918919,100.0,NaN,91.42857142857143,home
247,2022020733,2023-01-21T20:00:00Z,20,CGY,8478435,Dan Vladar,L,59:52,0,0,0,24,21,7,0,14,0,17,7,W,87.5,100.0,NaN,82.35294117647058,home
248,2022020734,2023-01-21T23:00:00Z,13,FLA,8479312,Alex Lyon,L,60:00,0,0,0,32,29,4,1,24,1,25,6,W,90.625,66.66666666666666,100.0,96.0,home
249,2022020735,2023-01-22T00:00:00Z,17,DET,8478024,Ville Husso,L,56:13,0,0,0,25,23,4,0,19,0,21,4,L,92.0,100.0,NaN,90.47619047619048,home
250,2022020736,2023-01-22T00:00:00Z,29,CBJ,8476914,Joonas Korpisalo,L,59:50,0,0,0,25,23,3,1,19,1,21,3,W,92.0,100.0,100.0,90.47619047619048,home
251,2022020737,2023-01-22T00:00:00Z,8,MTL,8478470,Sam Montembeault,L,61:49,0,0,0,38,36,5,1,30,1,32,5,W,94.73684210526315,100.0,100.0,93.75,home
252,2022020738,2023-01-22T00:00:00Z,9,OTT,8476341,Anton Forsberg,L,59:57,0,0,0,30,25,6,0,19,0,22,8,L,83.33333333333334,75.0,NaN,86.36363636363636,home
253,2022020739,2023-01-22T00:30:00Z,2,NYI,8478009,Ilya Sorokin,L,57:20,0,0,0,25,21,1,0,20,0,24,1,L,84.0,100.0,NaN,83.33333333333334,home
254,2022020740,2023-01-22T01:00:00Z,25,DAL,8479979,Jake Oettinger,L,60:00,0,0,0,33,33,5,3,25,3,25,5,W,100.0,100.0,100.0,100.0,home
255,2022020741,2023-01-22T01:00:00Z,19,STL,8471306,Thomas Greiss,L,33:13,0,0,0,11,10,2,0,8,0,9,2,,90.9090909090909,100.0,NaN,88.88888888888889,home
256,2022020741,2023-01-22T01:00:00Z,19,STL,8476412,Jordan Binnington,L,23:59,0,0,0,7,3,1,0,2,1,5,1,L,42.857142857142854,100.0,0.0,40.0,home
257,2022020742,2023-01-22T01:00:00Z,18,NSH,8477424,Juuse Saros,L,60:00,0,0,0,34,31,8,0,23,0,25,9,W,91.17647058823529,88.88888888888889,NaN,92.0,home
258,2022020743,2023-01-22T03:00:00Z,55,SEA,8475831,Philipp Grubauer,L,65:00,0,0,0,27,26,4,0,22,0,23,4,L,96.29629629629629,100.0,NaN,95.65217391304348,home
259,2022020744,2023-01-22T03:00:00Z,23,VAN,8477484,Spencer Martin,L,59:14,0,0,0,28,25,0,0,25,0,27,1,L,89.28571428571429,0.0,NaN,92.5925925925926,home
260,2022020745,2023-01-22T03:00:00Z,54,VGK,8480313,Logan Thompson,R,60:00,0,0,0,22,20,3,0,17,0,19,3,W,90.9090909090909,100.0,NaN,89.47368421052632,home
261,2022020746,2023-01-22T19:00:00Z,1,NJD,8477970,Vitek Vanecek,L,62:07,0,0,0,26,25,0,0,25,0,26,0,W,96.15384615384616,NaN,NaN,96.15384615384616,home
262,2022020747,2023-01-23T00:00:00Z,16,CHI,8475852,Petr Mrazek,L,58:04,0,0,0,27,25,0,0,25,0,27,0,L,92.5925925925926,NaN,NaN,92.5925925925926,home
263,2022020748,2023-01-23T00:00:00Z,6,BOS,8480280,Jeremy Swayman,L,2:28,0,0,0,1,1,0,0,1,0,1,0,,100.0,NaN,NaN,100.0,home
264,2022020748,2023-01-23T00:00:00Z,6,BOS,8476999,Linus Ullmark,L,57:25,0,0,0,17,17,0,1,16,1,16,0,W,100.0,NaN,100.0,100.0,home
265,2022020749,2023-01-23T00:00:00Z,4,PHI,8478433,Felix Sandstrom,L,57:47,0,0,0,29,25,5,0,20,0,24,5,L,86.20689655172413,100.0,NaN,83.33333333333334,home
266,2022020750,2023-01-23T01:00:00Z,53,ARI,8478872,Karel Vejmelka,R,60:00,0,0,0,36,35,4,0,31,0,31,5,W,97.22222222222221,80.0,NaN,100.0,home
267,2022020751,2023-01-24T00:00:00Z,3,NYR,8478048,Igor Shesterkin,L,60:00,0,0,0,35,33,3,1,29,1,30,4,W,94.28571428571428,75.0,100.0,96.66666666666667,home
268,2022020752,2023-01-24T00:00:00Z,10,TOR,8478492,Ilya Samsonov,L,60:00,1,0,0,33,31,1,1,29,1,31,1,W,93.93939393939394,100.0,100.0,93.54838709677419,home
269,2022020753,2023-01-24T01:30:00Z,25,DAL,8479979,Jake Oettinger,L,60:56,0,0,0,25,22,1,0,21,0,24,1,L,88.0,100.0,NaN,87.5,home
270,2022020754,2023-01-24T02:30:00Z,20,CGY,8478435,Dan Vladar,L,62:25,0,0,0,25,22,2,0,20,0,21,4,W,88.0,50.0,NaN,95.23809523809523,home
271,2022020755,2023-01-25T00:00:00Z,8,MTL,8478470,Sam Montembeault,L,58:18,0,0,0,28,25,3,2,20,2,22,4,L,89.28571428571429,75.0,100.0,90.9090909090909,home
272,2022020756,2023-01-25T00:00:00Z,5,PIT,8479193,Casey DeSmith,L,64:06,0,0,0,39,33,4,1,28,2,32,5,W,84.61538461538461,80.0,50.0,87.5,home
273,2022020757,2023-01-25T00:00:00Z,4,PHI,8479394,Carter Hart,L,61:09,0,0,0,38,34,5,0,29,0,32,6,L,89.47368421052632,83.33333333333334,NaN,90.625,home
274,2022020758,2023-01-25T00:00:00Z,14,TBL,8476883,Andrei Vasilevskiy,L,59:40,0,0,0,35,33,5,0,28,1,28,6,W,94.28571428571428,83.33333333333334,0.0,100.0,home
275,2022020759,2023-01-25T00:30:00Z,1,NJD,8477970,Vitek Vanecek,L,63:20,1,0,0,30,28,3,0,25,0,27,3,W,93.33333333333333,100.0,NaN,92.5925925925926,home
276,2022020760,2023-01-25T00:00:00Z,17,DET,8478024,Ville Husso,L,60:25,0,0,0,30,28,2,0,26,0,28,2,W,93.33333333333333,100.0,NaN,92.85714285714286,home
277,2022020761,2023-01-25T01:00:00Z,19,STL,8476412,Jordan Binnington,L,57:30,0,0,0,30,26,4,2,20,2,24,4,L,86.66666666666667,100.0,100.0,83.33333333333334,home
278,2022020762,2023-01-25T01:00:00Z,18,NSH,8477424,Juuse Saros,L,59:52,0,0,0,33,32,4,0,28,0,29,4,W,96.96969696969697,100.0,NaN,96.55172413793103,home
279,2022020763,2023-01-25T02:00:00Z,53,ARI,8478971,Connor Ingram,L,59:29,0,0,0,42,38,3,1,34,1,37,4,L,90.47619047619048,75.0,100.0,91.8918918918919,home
280,2022020764,2023-01-25T02:00:00Z,21,COL,8480382,Alexandar Georgiev,L,60:00,0,0,0,39,37,4,0,33,0,35,4,W,94.87179487179486,100.0,NaN,94.28571428571428,home
281,2022020765,2023-01-25T03:00:00Z,23,VAN,8480420,Collin Delia,L,60:00,0,0,0,14,12,6,3,3,3,5,6,W,85.71428571428571,100.0,100.0,60.0,home
282,2022020766,2023-01-26T00:00:00Z,9,OTT,8476341,Anton Forsberg,L,31:55,0,0,0,22,21,1,1,19,1,20,1,,95.45454545454545,100.0,100.0,95.0,home
