game_num,game_date,team_id,team_code,player_id,player_name,catches,toi,assists,goals,pim,shots,saves,pp_saves,sh_saves,ev_saves,sh_shots,ev_shots,pp_shots,decision,sv_perc,pp_sv_perc,sh_sv_perc,ev_sv_perc,home_away
2022020953,2023-02-27,10,TOR,8478492,Ilya Samsonov,L,60:00:00,0,0,0,27,26,6,0,20,0,21,6,W,96.29629629629628,100,,95.23809523809524,away
2022020954,2023-02-28,6,BOS,8480280,Jeremy Swayman,L,59:44:00,0,0,0,24,22,0,1,21,1,23,0,W,91.66666666666666,,100,91.30434782608695,away
2022020955,2023-02-28,23,VAN,8477967,Thatcher Demko,L,60:48:00,0,0,0,38,34,12,1,21,2,23,13,W,89.47368421052632,92.30769231,50,91.30434782608695,away
2022020956,2023-02-28,54,VGK,8478499,Adin Hill,L,59:43:00,0,0,0,33,31,2,0,29,0,31,2,L,93.93939393939394,100,,93.5483871,away
2022020957,2023-02-28,16,CHI,8475852,Petr Mrazek,L,58:34:00,0,0,0,33,29,8,2,19,2,22,9,L,87.87878787878788,88.88888888888889,100,86.36363636363636,away
2022020958,2023-03-01,29,CBJ,8478007,Elvis Merzlikins,L,60:00:00,1,0,0,41,38,6,1,31,1,33,7,W,92.68292683,85.71428571428571,100,93.93939393939394,away
2022020959,2023-03-01,17,DET,8478024,Ville Husso,L,60:00:00,0,0,0,27,21,6,2,13,3,16,8,L,77.77777777777779,75,66.66666666666666,81.25,away
2022020960,2023-03-01,13,FLA,8475683,Sergei Bobrovsky,L,60:00:00,0,0,2,29,28,5,0,23,0,23,6,W,96.55172413793105,83.33333333333334,,100,away
2022020961,2023-03-01,26,LAK,8477831,Pheonix Copley,L,65:00:00,0,0,0,31,26,3,0,23,1,27,3,W,83.87096774193549,100,0,85.18518518518519,away
2022020962,2023-03-01,2,NYI,8478009,Ilya Sorokin,L,65:00:00,0,0,0,31,30,3,0,27,0,28,3,L,96.77419355,100,,96.42857142857144,away
2022020963,2023-03-01,5,PIT,8477465,Tristan Jarry,L,59:46:00,0,0,0,25,24,5,1,18,1,19,5,W,96,100,100,94.73684210526316,away
2022020964,2023-03-01,55,SEA,8474889,Martin Jones,L,60:00:00,0,0,0,25,22,4,0,18,1,20,4,W,88,100,0,90,away
2022020965,2023-03-01,6,BOS,8476999,Linus Ullmark,L,64:23:00,0,0,0,57,54,7,3,44,3,47,7,W,94.73684210526316,100,100,93.61702127659576,away
2022020966,2023-03-01,16,CHI,8471774,Alex Stalock,L,60:00:00,0,0,0,33,29,2,0,27,0,31,2,L,87.87878787878788,100,,87.09677419354838,away
2022020967,2023-03-01,8,MTL,8474596,Jake Allen,L,59:50:00,0,0,0,39,38,5,0,33,0,34,5,W,97.43589743589745,100,,97.05882352941175,away
2022020968,2023-03-02,3,NYR,8478048,Igor Shesterkin,L,62:32:00,0,0,0,28,26,0,0,26,0,27,1,W,92.85714285714286,0,,96.29629629629628,away
2022020969,2023-03-02,10,TOR,8478492,Ilya Samsonov,L,60:00:00,0,0,0,32,27,3,0,24,0,28,4,L,84.375,75,,85.71428571428571,away
2022020970,2023-03-02,53,ARI,8478971,Connor Ingram,L,57:26:00,0,0,0,41,37,8,1,28,2,30,9,L,90.24390244,88.88888888888889,50,93.33333333333331,away
2022020971,2023-03-02,1,NJD,8477970,Vitek Vanecek,L,41:26:00,0,0,0,19,14,0,0,14,0,19,0,W,73.68421052631578,,,73.68421052631578,away
2022020971,2023-03-02,1,NJD,8481033,Akira Schmid,L,18:34,0,0,0,12,12,1,0,11,0,11,1,,100,100,,100,away
2022020972,2023-03-02,12,CAR,8475883,Frederik Andersen,L,57:58:00,0,0,0,20,17,0,0,17,0,20,0,L,85,,,85,away
2022020973,2023-03-02,15,WSH,8475311,Darcy Kuemper,L,61:09:00,0,0,0,23,21,2,0,19,0,21,2,W,91.30434782608695,100,,90.47619047619048,away
2022020974,2023-03-03,7,BUF,8480045,Ukko-Pekka Luukkonen,L,58:58:00,0,0,2,40,35,8,1,26,2,29,9,L,87.5,88.88888888888889,50,89.65517241379311,away
2022020975,2023-03-03,18,NSH,8480947,Kevin Lankinen,L,60:00:00,0,0,0,31,30,0,0,30,0,31,0,W,96.77419355,,,96.77419355,away
2022020976,2023-03-03,9,OTT,8475660,Cam Talbot,L,60:00:00,0,0,0,32,29,11,0,18,1,20,11,W,90.625,100,0,90,away
2022020977,2023-03-03,5,PIT,8477465,Tristan Jarry,L,62:13:00,0,0,0,31,27,5,2,20,2,22,7,W,87.09677419354838,71.42857142857143,100,90.90909091,away
2022020978,2023-03-03,55,SEA,8474889,Martin Jones,L,22:59,0,0,0,12,9,0,0,9,0,12,0,,75,,,75,away
2022020978,2023-03-03,55,SEA,8475831,Philipp Grubauer,L,40:23:00,0,0,0,17,16,4,1,11,1,12,4,W,94.11764705882352,100,100,91.66666666666666,away
2022020979,2023-03-03,25,DAL,8483575,Matt Murray,L,60:00:00,0,0,0,21,19,3,0,16,0,18,3,W,90.47619047619048,100,,88.88888888888889,away
2022020980,2023-03-03,10,TOR,8479361,Joseph Woll,L,60:00:00,0,0,0,26,25,1,2,22,3,22,1,W,96.15384615384616,100,66.66666666666666,100,away
2022020981,2023-03-03,30,MIN,8470594,Marc-Andre Fleury,L,59:14:00,0,0,0,22,21,4,2,15,2,15,5,W,95.45454545454544,80,100,100,away
2022020982,2023-03-03,8,MTL,8474596,Jake Allen,L,58:29:00,0,0,0,33,30,7,0,23,0,26,7,L,90.90909091,100,,88.46153846153845,away
2022020983,2023-03-03,19,STL,8471306,Thomas Greiss,L,60:00:00,0,0,0,25,22,4,1,17,2,19,4,W,88,100,50,89.47368421052632,away
2022020984,2023-03-04,55,SEA,8475831,Philipp Grubauer,L,60:00:00,0,0,0,23,21,6,0,15,0,16,7,W,91.30434782608695,85.71428571428571,,93.75,away
2022020985,2023-03-04,52,WPG,8476945,Connor Hellebuyck,L,40:00:00,0,0,0,24,20,6,2,12,2,15,7,L,83.33333333333334,85.71428571428571,100,80,away
2022020985,2023-03-04,52,WPG,8479496,David Rittich,L,20:00,0,0,0,9,7,4,0,3,0,4,5,,77.77777777777779,80,,75,away
2022020986,2023-03-04,12,CAR,8477293,Antti Raanta,L,59:56:00,0,0,0,18,17,4,1,12,1,13,4,W,94.44444444444444,100,100,92.30769231,away
2022020987,2023-03-04,8,MTL,8478470,Sam Montembeault,L,57:28:00,0,0,0,33,30,3,1,26,1,27,5,L,90.90909091,60,100,96.29629629629628,away
2022020988,2023-03-04,1,NJD,8481033,Akira Schmid,L,64:48:00,0,0,0,27,24,4,1,19,1,22,4,L,88.88888888888889,100,100,86.36363636363636,away
2022020989,2023-03-04,17,DET,8476433,Magnus Hellberg,L,59:23:00,0,0,0,36,32,3,0,29,0,32,4,L,88.88888888888889,75,,90.625,away
2022020990,2023-01-10,4,PHI,8481035,Samuel Ersson,L,60:00:00,0,0,0,28,28,0,2,26,2,26,0,W,100,,100,100,away
2022020991,2023-03-04,3,NYR,8478048,Igor Shesterkin,L,58:41:00,0,0,0,24,20,5,2,13,3,16,5,L,83.33333333333334,100,66.66666666666666,81.25,away
2022020992,2023-03-04,5,PIT,8479193,Casey DeSmith,L,59:46:00,0,0,0,42,38,12,1,25,1,28,13,L,90.47619047619048,92.30769231,100,89.28571428571429,away
2022020993,2023-03-04,15,WSH,8475311,Darcy Kuemper,L,60:00:00,0,0,0,41,38,10,1,27,1,29,11,W,92.68292683,90.90909091,100,93.10344827586206,away
2022020994,2023-03-05,29,CBJ,8474636,Michael Hutchinson,R,36:56:00,0,0,0,16,15,1,1,13,2,13,1,,93.75,100,50,100,away
2022020994,2023-03-05,29,CBJ,8478007,Elvis Merzlikins,L,23:04,0,0,0,23,19,1,0,18,0,22,1,L,82.60869565,100,,81.81818181818183,away
2022020995,2023-03-05,22,EDM,8475789,Jack Campbell,L,58:39:00,0,0,0,38,32,5,0,27,0,32,6,L,84.21052631578947,83.33333333333334,,84.375,away
2022020996,2023-03-05,10,TOR,8476899,Matt Murray,L,58:54:00,0,0,0,24,20,2,0,18,2,19,3,L,83.33333333333334,66.66666666666666,0,94.73684210526316,away
2022020997,2023-03-04,21,COL,8480382,Alexandar Georgiev,L,31:39:00,0,0,0,19,14,2,0,12,0,17,2,L,73.68421052631578,100,,70.58823529411765,away
2022020997,2023-03-04,21,COL,8476234,Keith Kinkaid,L,27:57:00,0,0,0,9,8,1,0,7,0,8,1,,88.88888888888889,100,,87.5,away
2022020998,2023-03-05,18,NSH,8477424,Juuse Saros,L,59:09:00,0,0,0,28,27,5,2,20,2,21,5,W,96.42857142857144,100,100,95.23809523809524,away
2022020999,2023-03-05,30,MIN,8479406,Filip Gustavsson,L,60:00:00,0,0,0,31,31,3,1,27,1,27,3,W,100,100,100,100,away
2022021000,2023-03-05,19,STL,8476412,Jordan Binnington,L,59:49:00,0,0,0,37,34,3,1,30,1,32,4,L,91.89189189,75,100,93.75,away
2022021001,2023-03-05,12,CAR,8475883,Frederik Andersen,L,60:00:00,0,0,0,14,14,3,0,11,0,11,3,W,100,100,,100,home
2022021002,2023-03-05,4,PHI,8479394,Carter Hart,L,60:00:00,0,0,0,26,25,3,1,21,1,22,3,W,96.15384615384616,100,100,95.45454545454544,home
2022021003,2023-03-05,54,VGK,8471734,Jonathan Quick,L,60:00:00,0,0,0,28,25,5,0,20,0,23,5,W,89.28571428571429,100,,86.95652173913044,home
2022021004,2023-03-06,53,ARI,8478971,Connor Ingram,L,60:23:00,0,0,0,40,35,0,0,35,0,39,1,L,87.5,0,,89.74358974358975,home
2022021005,2023-03-06,21,COL,8480382,Alexandar Georgiev,L,61:24:00,0,0,0,35,32,9,1,22,1,25,9,L,91.42857142857144,100,100,88,home
2022021006,2023-03-07,7,BUF,8467950,Craig Anderson,L,58:20:00,0,0,0,37,34,5,0,29,0,32,5,L,91.89189189,100,,90.625,home
2022021007,2023-03-07,52,WPG,8479496,David Rittich,L,61:14:00,0,0,0,24,21,4,1,16,1,19,4,L,87.5,100,100,84.21052631578947,home
2022021008,2023-03-07,25,DAL,8479979,Jake Oettinger,L,59:53:00,0,0,0,37,33,8,1,24,1,28,8,L,89.18918919,100,100,85.71428571428571,home
2022021009,2023-03-07,16,CHI,8471774,Alex Stalock,L,60:00:00,0,0,0,35,35,5,4,26,4,26,5,W,100,100,100,100,home
2022021010,2023-03-07,23,VAN,8481668,Arturs Silovs,L,64:25:00,0,0,0,32,29,2,0,27,0,30,2,W,90.625,100,,90,home
2022021011,2023-03-07,26,LAK,8477831,Pheonix Copley,L,60:00:00,0,0,0,22,20,4,1,15,1,16,5,W,90.90909091,80,100,93.75,home
2022021012,2023-03-08,8,MTL,8474596,Jake Allen,L,65:00:00,0,0,0,39,36,1,1,34,1,37,1,L,92.30769231,100,100,91.89189189,home
2022021013,2023-03-08,5,PIT,8477465,Tristan Jarry,L,22:37,0,0,0,12,8,3,0,5,0,8,4,,66.66666666666666,75,,62.5,home
2022021013,2023-03-08,5,PIT,8479193,Casey DeSmith,L,40:08:00,0,0,0,15,15,2,0,13,0,13,2,W,100,100,,100,home
2022021014,2023-03-08,14,TBL,8476883,Andrei Vasilevskiy,L,60:00:00,0,0,0,35,33,4,2,27,2,29,4,W,94.28571428571428,100,100,93.10344827586206,home
2022021015,2023-03-08,1,NJD,8477970,Vitek Vanecek,L,57:56:00,0,0,0,25,21,1,0,20,1,22,2,L,84,50,0,90.90909091,home
2022021016,2023-03-08,13,FLA,8475683,Sergei Bobrovsky,L,60:00:00,0,0,0,23,22,4,1,17,1,17,5,W,95.65217391304348,80,100,100,home
2022021017,2023-03-08,2,NYI,8478009,Ilya Sorokin,L,59:20:00,0,0,0,24,22,0,0,22,0,24,0,W,91.66666666666666,,,91.66666666666666,home
2022021018,2023-03-08,30,MIN,8479406,Filip Gustavsson,L,65:00:00,0,0,0,26,26,3,3,20,3,20,3,L,100,100,100,100,home
2022021019,2023-03-08,21,COL,8480382,Alexandar Georgiev,L,60:00:00,0,0,0,13,13,2,1,10,1,10,2,W,100,100,100,100,home
2022021020,2023-03-08,53,ARI,8478872,Karel Vejmelka,R,60:00:00,0,0,0,42,40,8,1,31,1,33,8,W,95.23809523809524,100,100,93.93939393939394,home
2022021021,2023-03-08,55,SEA,8475831,Philipp Grubauer,L,60:00:00,0,0,0,22,20,2,0,18,0,20,2,W,90.90909091,100,,90,home
2022021022,2023-03-09,17,DET,8478024,Ville Husso,L,59:47:00,0,0,0,20,17,3,0,14,0,16,4,W,85,75,,87.5,home
2022021023,2023-03-09,52,WPG,8476945,Connor Hellebuyck,L,58:54:00,0,0,0,22,19,0,1,18,1,21,0,L,86.36363636363636,,100,85.71428571428571,home
2022021024,2023-03-09,23,VAN,8477967,Thatcher Demko,L,60:20:00,0,0,0,22,20,1,0,19,0,21,1,W,90.90909091,100,,90.47619047619048,home
2022021025,2023-03-10,7,BUF,8477480,Eric Comrie,L,60:00:00,0,0,2,49,39,5,1,33,1,42,6,L,79.59183673469387,83.33333333333334,100,78.57142857142857,home
2022021026,2023-03-10,6,BOS,8480280,Jeremy Swayman,L,58:09:00,0,0,0,22,19,1,2,16,2,19,1,L,86.36363636363636,100,100,84.21052631578947,home
2022021027,2023-03-10,5,PIT,8477465,Tristan Jarry,L,61:48:00,0,0,0,28,24,8,1,15,1,18,9,L,85.71428571428571,88.88888888888889,100,83.33333333333334,home
2022021028,2023-03-10,8,MTL,8478470,Sam Montembeault,L,65:00:00,0,0,0,33,30,4,2,24,2,25,6,L,90.90909091,66.66666666666666,100,96,home
2022021029,2023-03-10,15,WSH,8475311,Darcy Kuemper,L,65:00:00,0,0,0,40,38,5,0,33,0,34,6,L,95,83.33333333333334,,97.05882352941175,home
2022021030,2023-03-10,12,CAR,8481611,Pyotr Kochetkov,L,59:45:00,0,0,0,19,19,0,2,17,2,17,0,W,100,,100,100,home
2022021031,2023-03-10,14,TBL,8476883,Andrei Vasilevskiy,L,61:15:00,0,0,0,21,17,3,3,11,4,13,4,L,80.95238095238095,75,75,84.61538461538461,home
2022021032,2023-03-10,19,STL,8476412,Jordan Binnington,L,60:00:00,0,0,0,34,32,6,0,26,0,28,6,W,94.11764705882352,100,,92.85714285714286,home
2022021033,2023-03-10,21,COL,8480382,Alexandar Georgiev,L,58:43:00,0,0,0,30,26,2,2,22,2,26,2,L,86.66666666666667,100,100,84.61538461538461,home
2022021034,2023-03-10,53,ARI,8481031,Ivan Prosvetov,L,59:58:00,0,0,0,40,39,9,1,29,1,30,9,W,97.5,100,100,96.66666666666669,home
2022021035,2023-03-10,55,SEA,8475831,Philipp Grubauer,L,58:24:00,0,0,0,31,26,10,1,15,1,20,10,L,83.87096774193549,100,100,75,home
2022021036,2023-03-11,13,FLA,8475683,Sergei Bobrovsky,L,62:25:00,0,0,0,24,21,3,0,18,0,21,3,W,87.5,100,,85.71428571428571,home
2022021037,2023-03-11,20,CGY,8474593,Jacob Markstrom,L,58:29:00,0,0,0,17,15,0,0,15,0,17,0,L,88.23529411764706,,,88.23529411764706,home
2022021038,2023-03-11,6,BOS,8476999,Linus Ullmark,L,60:00:00,0,0,0,31,29,5,1,23,2,23,6,W,93.5483871,83.33333333333334,50,100,home
2022021039,2023-03-11,5,PIT,8479193,Casey DeSmith,L,60:00:00,0,0,0,32,31,10,0,21,0,22,10,W,96.875,100,,95.45454545454544,home
2022021040,2023-03-11,7,BUF,8480045,Ukko-Pekka Luukkonen,L,62:02:00,0,0,0,26,24,7,0,17,0,18,8,L,92.30769231,87.5,,94.44444444444444,home
2022021041,2023-03-11,21,COL,8480382,Alexandar Georgiev,L,61:08:00,0,0,0,20,18,4,0,14,0,16,4,W,90,100,,87.5,home
2022021042,2023-03-12,14,TBL,8470880,Brian Elliott,L,59:43:00,0,0,0,23,22,1,0,21,0,22,1,W,95.65217391304348,100,,95.45454545454544,home
2022021043,2023-03-12,10,TOR,8476899,Matt Murray,L,60:00:00,0,0,0,26,22,4,0,18,0,21,5,W,84.61538461538461,80,,85.71428571428571,home
2022021044,2023-03-12,8,MTL,8474596,Jake Allen,L,58:47:00,0,0,0,36,34,0,0,34,0,36,0,L,94.44444444444444,,,94.44444444444444,home
2022021045,2023-03-12,29,CBJ,8474636,Michael Hutchinson,R,57:57:00,0,0,0,23,19,1,1,17,1,21,1,L,82.60869565,100,100,80.95238095238095,home
2022021046,2023-03-12,12,CAR,8475883,Frederik Andersen,L,56:21:00,0,0,0,23,20,0,1,19,1,22,0,L,86.95652173913044,,100,86.36363636363636,home
2022021047,2023-03-12,13,FLA,8475683,Sergei Bobrovsky,L,64:31:00,0,0,0,27,22,2,4,16,4,19,4,L,81.48148148148148,50,100,84.21052631578947,home
2022021048,2023-03-12,2,NYI,8473575,Semyon Varlamov,L,59:32:00,0,0,0,27,22,4,2,16,2,21,4,L,81.48148148148148,100,100,76.19047619047619,home
2022021049,2023-03-12,55,SEA,8475831,Philipp Grubauer,L,63:26:00,0,0,0,25,21,1,2,18,2,22,1,L,84,100,100,81.81818181818183,home
2022021050,2023-03-12,23,VAN,8477967,Thatcher Demko,L,59:56:00,0,0,0,20,18,3,1,14,1,16,3,W,90,100,100,87.5,home
2022021051,2023-03-12,28,SJS,8473503,James Reimer,L,58:34:00,0,0,0,28,24,7,1,16,1,18,9,L,85.71428571428571,77.77777777777779,100,88.88888888888889,home
2022021052,2023-03-12,26,LAK,8477831,Pheonix Copley,L,65:00:00,0,0,0,30,29,4,2,23,2,23,5,L,96.66666666666669,80,100,100,home
2022021053,2023-03-12,17,DET,8478024,Ville Husso,L,60:00:00,0,0,0,33,30,5,0,25,0,28,5,W,90.90909091,100,,89.28571428571429,home
2022021054,2023-03-12,5,PIT,8477465,Tristan Jarry,L,61:33:00,0,0,0,29,27,4,1,22,1,24,4,W,93.10344827586206,100,100,91.66666666666666,home
2022021055,2023-03-12,1,NJD,8477970,Vitek Vanecek,L,59:46:00,0,0,0,32,32,3,1,28,1,28,3,W,100,100,100,100,home
2022021056,2023-03-12,19,STL,8476412,Jordan Binnington,L,58:30:00,0,0,0,30,26,2,0,24,0,28,2,L,86.66666666666667,100,,85.71428571428571,home
2022021057,2023-03-12,14,TBL,8476883,Andrei Vasilevskiy,L,58:06:00,0,0,0,22,19,2,0,17,0,19,3,L,86.36363636363636,66.66666666666666,,89.47368421052632,home
2022021058,2023-03-13,53,ARI,8478872,Karel Vejmelka,R,64:09:00,0,0,0,34,30,4,0,26,0,30,4,W,88.23529411764706,100,,86.66666666666667,home
2022021059,2023-03-13,20,CGY,8474593,Jacob Markstrom,L,60:00:00,0,0,0,31,30,6,1,23,1,24,6,W,96.77419355,100,100,95.83333333333334,home
2022021060,2023-03-13,24,ANA,8476434,John Gibson,L,59:19:00,0,0,0,36,31,1,0,30,0,34,2,L,86.11111111111111,50,,88.23529411764706,home
2022021061,2023-03-13,10,TOR,8476899,Matt Murray,L,56:15:00,0,0,0,29,25,5,0,20,0,23,6,L,86.20689655172413,83.33333333333334,,86.95652173913044,home
2022021062,2023-03-13,8,MTL,8474596,Jake Allen,L,23:58,0,0,0,15,9,2,0,7,0,12,3,L,60,66.66666666666666,,58.333333333333336,home
2022021062,2023-03-13,8,MTL,8478470,Sam Montembeault,L,36:00:00,0,0,0,18,16,1,1,14,1,14,3,,88.88888888888889,33.33333333333333,100,100,home
2022021063,2023-03-14,55,SEA,8474889,Martin Jones,L,60:00:00,0,0,0,32,27,1,2,24,2,26,4,L,84.375,25,100,92.30769231,home
2022021064,2023-03-14,5,PIT,8477465,Tristan Jarry,L,20:00,0,0,0,7,3,0,0,3,0,7,0,,42.85714285714285,,,42.85714285714285,home
2022021064,2023-03-14,5,PIT,8479193,Casey DeSmith,L,38:31:00,0,0,0,14,13,0,0,13,0,14,0,L,92.85714285714286,,,92.85714285714286,home
2022021065,2023-03-14,1,NJD,8477970,Vitek Vanecek,L,59:55:00,0,0,0,30,26,3,0,23,1,26,3,L,86.66666666666667,100,0,88.46153846153845,home
2022021066,2023-03-14,4,PHI,8478433,Felix Sandstrom,L,58:21:00,0,0,0,32,28,4,0,24,0,26,6,L,87.5,66.66666666666666,,92.30769231,home
2022021067,2023-03-14,3,NYR,8478048,Igor Shesterkin,L,60:00:00,1,0,0,31,28,2,0,26,0,29,2,W,90.32258064516128,100,,89.65517241379311,home
2022021068,2023-03-14,12,CAR,8475883,Frederik Andersen,L,60:00:00,0,0,0,24,21,1,0,20,0,23,1,W,87.5,100,,86.95652173913044,home
2022021069,2023-03-15,18,NSH,8477424,Juuse Saros,L,60:00:00,0,0,0,29,28,6,0,22,0,22,7,W,96.55172413793105,85.71428571428571,,100,home
2022021070,2023-03-15,16,CHI,8471774,Alex Stalock,L,31:12:00,0,0,0,26,23,1,1,21,1,24,1,W,88.46153846153845,100,100,87.5,home
2022021070,2023-03-15,16,CHI,8475852,Petr Mrazek,L,28:48:00,0,0,0,16,16,2,0,14,0,14,2,,100,100,,100,home
2022021071,2023-03-15,22,EDM,8479973,Stuart Skinner,L,59:53:00,0,0,0,32,29,9,0,20,1,21,10,W,90.625,90,0,95.23809523809524,home
2022021072,2023-03-15,53,ARI,8478971,Connor Ingram,L,63:10:00,0,0,0,45,42,6,0,36,0,39,6,W,93.33333333333331,100,,92.30769231,home
2022021073,2023-03-15,23,VAN,8477967,Thatcher Demko,L,59:44:00,0,0,0,27,25,4,2,19,2,20,5,W,92.59259259,80,100,95,home
2022021074,2023-03-15,28,SJS,8478039,Kaapo Kahkonen,L,64:17:00,0,0,0,48,42,7,1,34,1,39,8,L,87.5,87.5,100,87.17948717948718,home
2022021075,2023-03-15,26,LAK,8476914,Joonas Korpisalo,L,60:00:00,0,0,0,28,26,2,0,24,0,26,2,W,92.85714285714286,100,,92.30769231,home
2022021076,2023-03-15,15,WSH,8479292,Charlie Lindgren,R,64:32:00,0,0,0,27,23,1,0,22,0,26,1,W,85.18518518518519,100,,84.61538461538461,home
2022021077,2023-03-15,10,TOR,8478492,Ilya Samsonov,L,64:19:00,0,0,0,29,28,4,1,23,1,23,5,L,96.55172413793105,80,100,100,home
2022021078,2023-03-16,19,STL,8471306,Thomas Greiss,L,27:35:00,0,0,0,11,8,1,1,6,2,8,1,L,72.72727272727273,100,50,75,home
2022021078,2023-03-16,19,STL,8476412,Jordan Binnington,L,32:05:00,1,0,17,24,19,4,2,13,2,16,6,,79.16666666666666,66.66666666666666,100,81.25,home
2022021079,2023-03-16,24,ANA,8476434,John Gibson,L,60:00:00,0,0,0,33,27,2,2,23,2,29,2,L,81.81818181818183,100,100,79.31034483,home
2022021080,2023-03-16,9,OTT,8481544,Mads Sogaard,L,58:44:00,0,0,0,30,25,2,0,23,0,27,3,L,83.33333333333334,66.66666666666666,,85.18518518518519,home
2022021081,2023-03-16,13,FLA,8475683,Sergei Bobrovsky,L,60:00:00,0,0,0,30,25,0,4,21,4,25,1,W,83.33333333333334,0,100,84,home
2022021082,2023-03-16,3,NYR,8478048,Igor Shesterkin,L,59:57:00,0,0,0,32,30,0,1,29,1,31,0,W,93.75,,100,93.5483871,home
2022021083,2023-03-16,1,NJD,8481033,Akira Schmid,L,64:36:00,0,0,0,24,21,2,0,19,0,21,3,L,87.5,66.66666666666666,,90.47619047619048,home
2022021084,2023-03-17,52,WPG,8476945,Connor Hellebuyck,L,57:12:00,0,0,0,23,21,2,1,18,1,20,2,L,91.30434782608695,100,100,90,home
2022021085,2023-03-17,18,NSH,8477424,Juuse Saros,L,57:37:00,0,0,0,21,19,0,2,17,2,19,0,L,90.47619047619048,,100,89.47368421052632,home
2022021086,2023-03-17,22,EDM,8479973,Stuart Skinner,L,60:00:00,0,0,0,26,25,3,1,21,1,22,3,W,96.15384615384616,100,100,95.45454545454544,home
2022021087,2023-03-17,54,VGK,8471734,Jonathan Quick,L,59:11:00,0,0,0,29,23,0,2,21,2,26,1,L,79.31034483,0,100,80.76923076923077,home
2022021088,2023-03-17,53,ARI,8481031,Ivan Prosvetov,L,59:39:00,0,0,0,31,29,10,0,19,0,21,10,W,93.5483871,100,,90.47619047619048,home
2022021089,2023-03-17,26,LAK,8477831,Pheonix Copley,L,60:00:00,0,0,0,30,29,7,0,22,0,23,7,W,96.66666666666669,100,,95.65217391304348,home
2022021090,2023-03-17,28,SJS,8473503,James Reimer,L,61:38:00,0,0,0,32,30,6,1,23,1,25,6,L,93.75,100,100,92,home
2022021091,2023-03-17,4,PHI,8479394,Carter Hart,L,60:00:00,0,0,0,38,36,13,0,23,0,23,15,W,94.73684210526316,86.66666666666667,,100,home
2022021092,2023-03-17,10,TOR,8478492,Ilya Samsonov,L,60:00:00,0,0,0,34,32,2,0,30,0,32,2,W,94.11764705882352,100,,93.75,home
2022021093,2023-03-17,15,WSH,8475311,Darcy Kuemper,L,58:06:00,0,0,0,21,17,0,0,17,0,21,0,L,80.95238095238095,,,80.95238095238095,home
2022021094,2023-03-18,24,ANA,8480843,Lukas Dostal,L,59:49:00,0,0,0,42,38,6,1,31,1,33,8,W,90.47619047619048,75,100,93.93939393939394,home
2022021095,2023-03-18,17,DET,8476433,Magnus Hellberg,L,14:44,0,0,0,2,2,0,0,2,0,2,0,,100,,,100,home
2022021095,2023-03-18,17,DET,8478024,Ville Husso,L,45:16:00,0,0,0,21,16,1,1,14,2,17,2,L,76.19047619047619,50,50,82.35294117647058,home
2022021096,2023-03-18,30,MIN,8479406,Filip Gustavsson,L,58:25:00,0,0,0,37,33,2,2,29,2,32,3,L,89.18918919,66.66666666666666,100,90.625,home
2022021097,2023-03-18,18,NSH,8477424,Juuse Saros,L,60:55:00,0,0,0,34,31,5,1,25,1,28,5,L,91.17647058823528,100,100,89.28571428571429,home
2022021098,2023-03-18,55,SEA,8474889,Martin Jones,L,32:46:00,0,0,0,13,10,4,0,6,0,8,5,L,76.92307692307693,80,,75,home
2022021098,2023-03-18,55,SEA,8475831,Philipp Grubauer,L,26:30:00,0,0,0,10,7,0,0,7,0,10,0,,70,,,70,home
2022021099,2023-03-18,4,PHI,8478433,Felix Sandstrom,L,60:26:00,0,0,0,34,29,1,2,26,2,30,2,L,85.29411764705883,50,100,86.66666666666667,home
2022021100,2023-03-18,13,FLA,8475683,Sergei Bobrovsky,L,60:00:00,0,0,0,35,33,4,0,29,1,30,4,W,94.28571428571428,100,0,96.66666666666669,home
2022021101,2023-03-18,14,TBL,8470880,Brian Elliott,L,60:00:00,0,0,0,21,18,0,2,16,2,18,1,W,85.71428571428571,0,100,88.88888888888889,home
2022021102,2023-03-18,9,OTT,8481544,Mads Sogaard,L,63:10:00,0,0,0,29,25,3,2,20,2,23,4,L,86.20689655172413,75,100,86.95652173913044,home
2022021103,2023-03-19,3,NYR,8478048,Igor Shesterkin,L,60:00:00,0,0,2,33,33,4,1,28,1,28,4,W,100,100,100,100,home
2022021104,2023-03-19,20,CGY,8474593,Jacob Markstrom,L,64:47:00,0,0,0,26,20,3,0,17,0,23,3,L,76.92307692307693,100,,73.91304347826086,home
2022021105,2023-03-19,26,LAK,8476914,Joonas Korpisalo,L,65:00:00,0,0,0,17,15,0,0,15,0,16,1,L,88.23529411764706,0,,93.75,home
2022021106,2023-03-19,53,ARI,8481031,Ivan Prosvetov,L,59:53:00,0,0,0,34,32,12,2,18,2,19,13,W,94.11764705882352,92.30769231,100,94.73684210526316,home
2022021107,2023-03-19,28,SJS,8478039,Kaapo Kahkonen,L,59:57:00,0,0,0,33,29,7,1,21,2,23,8,L,87.87878787878788,87.5,50,91.30434782608695,home
2022021108,2023-03-19,7,BUF,8480045,Ukko-Pekka Luukkonen,L,60:00:00,0,0,0,25,18,4,0,14,0,20,5,L,72,80,,70,home
2022021109,2023-03-19,30,MIN,8470594,Marc-Andre Fleury,L,59:18:00,0,0,0,36,33,9,1,23,1,24,11,W,91.66666666666666,81.81818181818183,100,95.83333333333334,home
