"game_id","game_period","event_id","time_in_period","time_remaining","situation_code","home_def_code","type_code","event_name","event_owner_team_id","zone_code","x_coord","y_coord","shot_type","goalie_in_id","score_player_id","score_player_total","assist_1_player_id","assist_1_player_total","assist_2_player_id","assist_2_player_total","away_score","home_score","video_link"
2024021152,5,525,"0:00","0:00",101,"left",505,"goal",10,"O",-80,-4,"backhand",8477465,8477939,NULL,NULL,NULL,NULL,NULL,5,5,NULL
2024020508,2,677,"5:15","14:45",1551,"left",505,"goal",10,"O",-73,7,"snap",NULL,8477939,19,8479318,12,8478483,32,2,2,"https://nhl.com/video/tor-dal-nylander-scores-goal-against-jake-oettinger-6366207557112"
2024020508,3,1074,"18:17","1:43",1560,"right",505,"goal",10,"O",74,0,"snap",8478009,8477939,NULL,8475166,14,NULL,NULL,5,3,NULL
2024020521,3,1237,"19:40","0:20",1560,"left",505,"goal",10,"O",-38,-10,"wrist",8482821,8477939,NULL,8475166,16,8475690,9,6,3,NULL
2024020532,1,283,"12:29","7:31",1551,"right",505,"goal",10,"O",-73,-15,"backhand",8480843,8477939,22,8475166,17,8475171,11,2,1,"https://nhl.com/video/william-nylander-with-a-goal-vs-new-york-islanders-6366330183112"
2024020532,2,567,"5:43","14:17",1551,"left",505,"goal",10,"O",80,0,"snap",8477480,8477939,23,8480144,4,8482720,8,3,2,"https://nhl.com/video/nyi-tor-nylander-scores-goal-against-ilya-sorokin-6366330903112"
2024020253,3,1048,"15:51","4:09",1551,"right",505,"goal",10,"O",88,2,"snap",8477970,8477939,12,8482720,4,NULL,NULL,2,3,"https://nhl.com/video/tor-wsh-nylander-scores-goal-against-logan-thompson-6364680192112"
2024020058,2,877,"18:31","1:29",1451,"left",505,"goal",10,"O",55,-26,"wrist",8475852,8477939,3,8479318,1,8478483,3,0,5,"https://nhl.com/video/lak-tor-nylander-scores-ppg-against-pheonix-copley-6363356309112"
2024020189,1,367,"19:08","0:52",1541,"right",505,"goal",10,"O",63,20,"wrist",NULL,8477939,9,8479318,6,8478483,12,1,1,"https://nhl.com/video/tor-min-nylander-scores-ppg-against-filip-gustavsson-6364160897112"
2024020833,1,187,"6:32","13:28",1551,"left",505,"goal",10,"O",-44,1,"snap",8478499,8477939,30,8475166,23,NULL,NULL,1,0,"https://nhl.com/video/tor-edm-nylander-scores-goal-against-stuart-skinner-6368137903112"
2024020161,2,679,"9:24","10:36",1551,"left",505,"goal",10,"O",84,6,"snap",8476412,8477939,8,8475166,6,8474157,4,0,3,"https://nhl.com/video/sea-tor-nylander-scores-goal-against-joey-daccord-6364060054112"
2024020853,2,481,"2:36","17:24",1541,"left",505,"goal",10,"O",-65,-20,"snap",8478872,8477939,31,8482720,15,8479318,21,1,1,"https://nhl.com/video/tor-cgy-nylander-scores-ppg-against-dustin-wolf-6368280462112"
2024020853,2,844,"18:18","1:42",1551,"left",505,"goal",10,"O",-59,-13,"wrist",8475852,8477939,32,8474157,8,NULL,NULL,4,2,"https://nhl.com/video/tor-cgy-nylander-scores-goal-against-dustin-wolf-6368282741112"
2024020853,3,1184,"19:16","0:44",1560,"right",505,"goal",10,"O",61,-11,"wrist",8475852,8477939,NULL,NULL,NULL,NULL,NULL,6,3,NULL
2024020161,2,588,"1:39","18:21",1551,"left",505,"goal",10,"O",82,11,"wrist",8476412,8477939,7,8476853,3,8475166,5,0,2,"https://nhl.com/video/sea-tor-nylander-scores-goal-against-joey-daccord-6364058672112"
2024021216,3,776,"1:11","18:49",1551,"right",505,"goal",10,"O",-80,-17,"wrist",8479361,8477939,43,8476853,29,8478443,10,0,3,"https://nhl.com/video/cbj-tor-nylander-scores-goal-against-elvis-merzlikins-6371116229112"
2024021216,3,872,"4:21","15:39",1441,"right",505,"goal",10,"O",-53,-3,"wrist",8479361,8477939,44,8476853,30,8479318,41,0,4,"https://nhl.com/video/cbj-tor-nylander-scores-goal-against-elvis-merzlikins-6371115243112"
2024020707,2,655,"6:14","13:46",1551,"left",505,"goal",10,"O",61,6,"wrist",8482137,8477939,25,8477503,13,8475690,13,1,1,"https://nhl.com/video/njd-tor-nylander-scores-goal-against-jacob-markstrom-6367210342112"
2024020707,4,1161,"1:10","3:50",1331,"left",505,"goal",10,"O",58,-4,"wrist",8475831,8477939,26,8478483,48,8476931,12,3,4,"https://nhl.com/video/njd-tor-nylander-scores-goal-against-jacob-markstrom-6367208934112"
2024020143,1,496,"17:47","2:13",1551,"right",505,"goal",10,"O",70,4,"snap",8477968,8477939,6,8474157,2,NULL,NULL,2,0,"https://nhl.com/video/tor-wpg-nylander-scores-goal-against-connor-hellebuyck-6363894647112"
2024020726,3,759,"0:24","19:36",1551,"right",505,"goal",10,"O",82,4,"backhand",8478406,8477939,27,8482259,7,NULL,NULL,3,3,"https://nhl.com/video/tor-mtl-nylander-scores-goal-against-samuel-montembeault-6367328526112"
2024020026,3,1100,"19:38","0:22",651,"right",505,"goal",10,"O",-81,11,"snap",8481519,8477939,NULL,8477503,3,NULL,NULL,2,4,NULL
2024020945,2,208,"0:51","19:09",1551,"left",505,"goal",10,"O",-87,2,"poke",8481692,8477939,34,NULL,NULL,NULL,NULL,2,1,"https://nhl.com/video/william-nylander-with-a-goal-vs-new-york-rangers-6369466340112"
2024020961,4,1187,"1:00","4:00",1331,"right",505,"goal",10,"O",53,-7,"wrist",8480382,8477939,35,8476853,25,8479318,29,6,5,"https://nhl.com/video/tor-pit-nylander-scores-goal-against-joel-blomqvist-6369529131112"
2024020026,2,422,"0:50","19:10",1551,"left",505,"goal",10,"O",82,6,"snap",8475311,8477939,1,8477503,2,NULL,NULL,1,1,"https://nhl.com/video/pit-tor-nylander-scores-goal-against-joel-blomqvist-6363188641112"
2024020971,5,213,"0:00","0:00",1010,"right",505,"goal",10,"O",-75,6,"wrist",8477424,8477939,NULL,NULL,NULL,NULL,NULL,2,2,NULL
2024020744,2,687,"13:45","6:15",1551,"left",505,"goal",10,"O",61,6,"wrist",8477968,8477939,28,8476853,17,8478904,6,0,2,"https://nhl.com/video/tbl-tor-nylander-scores-goal-against-jonas-johansson-6367420929112"
2024020091,2,611,"7:33","12:27",1551,"left",505,"goal",10,"O",73,-18,"wrist",8480193,8477939,5,8482259,1,NULL,NULL,1,3,"https://nhl.com/video/tbl-tor-nylander-scores-goal-against-andrei-vasilevskiy-6363573163112"
2024021024,1,292,"12:42","7:18",1541,"left",505,"goal",10,"O",-63,-18,"snap",8478007,8477939,36,8478483,59,8482720,19,1,0,"https://nhl.com/video/tor-uta-nylander-scores-ppg-against-karel-vejmelka-6369866431112"
2024021214,2,584,"10:14","9:46",1551,"right",505,"goal",6,"O",-87,-17,"wrist",8477405,8477956,38,8477496,26,8479987,20,0,3,"https://nhl.com/video/david-pastrnak-with-a-goal-vs-carolina-hurricanes-6371114898112"
2024020109,1,317,"11:57","8:03",1441,"left",505,"goal",6,"O",70,-1,"snap",8480280,8477956,5,8483505,2,NULL,NULL,0,1,"https://nhl.com/video/"
2024020262,3,894,"3:35","16:25",1551,"right",505,"goal",6,"O",59,7,"wrist",8479973,8477956,8,8479987,3,NULL,NULL,2,6,"https://nhl.com/video/bos-dal-pastrnak-scores-goal-against-jake-oettinger-6364730429112"
2024021214,3,994,"15:18","4:42",1551,"left",505,"goal",6,"O",82,-1,"wrist",8481611,8477956,40,8479987,22,8482511,27,0,5,"https://nhl.com/video/car-bos-pastrnak-scores-goal-against-frederik-andersen-6371118583112"
2024020952,1,115,"1:32","18:28",1551,"left",505,"goal",6,"O",-85,4,"wrist",8477968,8477956,32,8478401,24,8479987,13,1,0,"https://nhl.com/video/bos-pit-pastrnak-scores-goal-against-alex-nedeljkovic-6369499073112"
2024020011,2,808,"15:56","4:04",1551,"right",505,"goal",6,"O",-62,5,"slap",8480051,8477956,2,8478401,1,8477496,3,2,4,"https://nhl.com/video/mtl-bos-pastrnak-scores-goal-against-cayden-primeau-6363100138112"
2024020059,2,702,"9:09","10:51",1541,"left",505,"goal",6,"O",-83,6,"wrist",8481035,8477956,4,8476854,2,8473419,3,3,1,"https://nhl.com/video/"
2024021025,3,1109,"8:56","11:04",1451,"left",505,"goal",6,"O",81,-4,"wrist",8476914,8477956,33,8479999,25,8477496,22,2,1,"https://nhl.com/video/fla-bos-pastrnak-scores-ppg-against-sergei-bobrovsky-6369906217112"
2024021142,2,744,"16:20","3:40",1531,"right",505,"goal",6,"O",61,-15,"snap",8477990,8477956,35,8479987,15,8477496,25,1,2,"https://nhl.com/video/bos-ana-pastrnak-scores-ppg-against-john-gibson-6370613372112"
2024020859,2,685,"15:03","4:57",1551,"left",505,"goal",6,"O",-69,12,"wrist",8476945,8477956,28,8478401,21,8479325,16,1,1,"https://nhl.com/video/bos-nyr-pastrnak-scores-goal-against-igor-shesterkin-6368339009112"
2024020389,1,264,"12:40","7:20",1551,"left",505,"goal",6,"O",74,-14,"backhand",8478499,8477956,9,8478401,6,8479987,4,0,2,"https://nhl.com/video/mtl-bos-pastrnak-scores-goal-against-cayden-primeau-6365392220112"
2024020776,3,1058,"19:57","0:03",651,"left",505,"goal",6,"O",33,-7,"wrist",8476341,8477956,NULL,8473419,21,8475745,7,1,3,NULL
2024020623,3,904,"4:17","15:43",1551,"right",505,"goal",6,"O",55,-8,"snap",8481611,8477956,14,NULL,NULL,NULL,NULL,3,3,"https://nhl.com/video/"
2024021182,2,740,"17:12","2:48",1451,"right",505,"goal",6,"O",-80,1,"tip-in",8482487,8477956,36,8479987,16,8482511,26,2,2,"https://nhl.com/video/wsh-bos-pastrnak-scores-goal-against-charlie-lindgren-6370902653112"
2024020004,3,1136,"18:15","1:45",1541,"right",505,"goal",6,"O",79,25,"wrist",8475683,8477956,1,8479325,1,NULL,NULL,4,6,"https://nhl.com/video/"
2024020740,2,562,"7:02","12:58",1451,"right",505,"goal",6,"O",-78,10,"snap",8482487,8477956,22,8478401,16,8477496,16,1,2,"https://nhl.com/video/sjs-bos-pastrnak-scores-ppg-against-yaroslav-askarov-6367406981112"
2024021182,3,1117,"15:13","4:47",1551,"left",505,"goal",6,"O",63,-17,"wrist",8481035,8477956,37,8479987,17,8478401,31,4,3,"https://nhl.com/video/wsh-bos-pastrnak-scores-goal-against-charlie-lindgren-6370904970112"
2024020024,4,1126,"3:07","1:53",1331,"right",505,"goal",6,"O",-80,8,"wrist",8478499,8477956,3,8482511,1,8483505,1,1,2,"https://nhl.com/video/"
2024020692,2,608,"6:05","13:55",1441,"right",505,"goal",6,"O",-76,-14,"snap",NULL,8477956,20,8478401,14,8479369,9,0,4,"https://nhl.com/video/tbl-bos-pastrnak-scores-goal-against-andrei-vasilevskiy-6367104172112"
2024020452,2,683,"9:13","10:47",1541,"left",505,"goal",6,"O",-64,-26,"slap",8479973,8477956,10,8479325,6,8473419,11,1,3,"https://nhl.com/video/bos-wpg-pastrnak-scores-ppg-against-connor-hellebuyck-6365829482112"
2024021041,2,552,"6:59","13:01",1551,"right",505,"goal",6,"O",73,-1,"tip-in",8480981,8477956,34,8481556,8,NULL,NULL,2,4,"https://nhl.com/video/bos-ott-pastrnak-scores-goal-against-linus-ullmark-6370001865112"
2024020669,2,795,"16:11","3:49",1551,"left",505,"goal",6,"O",-80,1,"tip-in",8477465,8477956,18,8479987,10,8479365,7,2,1,"https://nhl.com/video/bos-fla-pastrnak-scores-goal-against-sergei-bobrovsky-6366964940112"
2024020633,3,953,"4:35","15:25",1551,"left",505,"goal",6,"O",66,24,"slap",8482783,8477956,16,8479987,9,NULL,NULL,4,3,"https://nhl.com/video/"
2024021238,1,324,"9:38","10:22",1551,"left",505,"goal",6,"O",-58,-12,"snap",8479406,8477956,41,8479987,23,NULL,NULL,1,0,"https://nhl.com/video/bos-njd-pastrnak-scores-goal-against-jacob-markstrom-6371240979112"
2024021291,2,467,"0:29","19:31",1551,"right",505,"goal",6,"O",-83,-1,"backhand",8479292,8477956,43,8477496,30,NULL,NULL,1,2,"https://nhl.com/video/david-pastrnak-with-a-goal-vs-new-jersey-devils-6371538267112"
2024020486,3,824,"0:26","19:34",1441,"right",505,"goal",6,"O",90,4,"wrap-around",8479979,8477956,11,8479325,7,8478401,8,5,0,"https://nhl.com/video/bos-van-pastrnak-scores-goal-against-thatcher-demko-6366017206112"
2024021214,3,822,"1:28","18:32",1551,"left",505,"goal",6,"O",81,-6,"bat",8477405,8477956,39,8479987,21,8477496,27,0,4,"https://nhl.com/video/car-bos-pastrnak-scores-goal-against-frederik-andersen-6371116492112"
2024020504,4,1207,"4:22","0:38",1331,"left",505,"goal",6,"O",-66,14,"snap",8478406,8477956,12,8479325,8,NULL,NULL,4,3,"https://nhl.com/video/bos-cgy-pastrnak-scores-goal-6366166782112"
2024020125,2,510,"2:57","17:03",1451,"right",505,"goal",6,"O",-68,-16,"snap",8478406,8477956,6,8473419,5,8478401,2,1,1,"https://nhl.com/video/"
2024020623,3,1109,"18:10","1:50",651,"right",505,"goal",6,"O",79,11,"snap",8480280,8477956,15,8478401,11,8473419,17,4,5,"https://nhl.com/video/"
2024020918,1,53,"0:29","19:31",1551,"left",505,"goal",6,"O",67,-3,"wrist",NULL,8477956,29,8482511,23,8478401,22,0,1,"https://nhl.com/video/tor-bos-pastrnak-scores-goal-against-anthony-stolarz-6369319539112"
2024020827,1,506,"17:09","2:51",1551,"left",505,"goal",6,"O",77,5,"snap",8480280,8477956,25,8483505,7,8478443,7,1,2,"https://nhl.com/video/nyr-bos-pastrnak-scores-goal-against-igor-shesterkin-6368129870112"
2024020918,3,1037,"10:33","9:27",1551,"left",505,"goal",6,"O",79,8,"wrist",8476883,8477956,30,NULL,NULL,NULL,NULL,3,4,"https://nhl.com/video/tor-bos-pastrnak-scores-goal-against-anthony-stolarz-6369327873112"
2024020723,1,569,"19:22","0:38",1551,"left",505,"goal",6,"O",-58,20,"wrist",NULL,8477956,21,8479987,11,8482511,19,2,2,"https://nhl.com/video/bos-ott-pastrnak-scores-goal-against-leevi-merilainen-6367314774112"
2024020827,3,860,"1:21","18:39",1551,"left",505,"goal",6,"O",43,-13,"slap",8480280,8477956,26,8483505,8,NULL,NULL,2,5,"https://nhl.com/video/"
2024020570,2,617,"8:18","11:42",1551,"right",505,"goal",6,"O",-76,3,"snap",8478009,8477956,13,8479987,8,8478401,9,0,3,"https://nhl.com/video/"
2024021250,1,401,"10:39","9:21",1551,"left",505,"goal",6,"O",84,2,"deflected",8475683,8477956,42,8477496,28,8479987,24,0,1,"https://nhl.com/video/chi-bos-pastrnak-scores-goal-against-arvid-soderblom-6371332935112"
2024020827,3,1087,"16:38","3:22",651,"left",505,"goal",6,"O",67,-22,"wrist",8480280,8477956,NULL,8479987,12,NULL,NULL,3,6,NULL
2024020933,3,992,"10:04","9:56",1551,"left",505,"goal",6,"O",82,-37,"wrist",8475852,8477956,31,8478450,2,8478401,23,2,1,"https://nhl.com/video/nyi-bos-pastrnak-scores-goal-against-ilya-sorokin-6369423510112"
2024020248,3,1050,"18:13","1:47",1551,"left",505,"goal",6,"O",-55,-20,"slap",8479973,8477956,7,8479325,3,8478401,4,3,2,"https://nhl.com/video/bos-stl-pastrnak-scores-goal-against-jordan-binnington-6364629641112"
2024020633,3,1065,"12:44","7:16",1551,"left",505,"goal",6,"O",86,-2,"tip-in",8482783,8477956,17,8478401,12,8477507,8,4,4,"https://nhl.com/video/nyi-bos-pastrnak-scores-goal-against-ilya-sorokin-6366720208112"
2024020761,3,1189,"19:55","0:05",651,"left",505,"goal",6,"O",37,-8,"wrist",8475311,8477956,NULL,NULL,NULL,NULL,NULL,0,2,NULL
2024020669,4,1271,"4:58","0:02",1431,"left",505,"goal",6,"O",-53,15,"wrist",8476412,8477956,19,8482511,17,8477496,14,4,3,"https://nhl.com/video/bos-fla-pastrnak-scores-ppg-against-sergei-bobrovsky-6366968897112"
2024021021,3,819,"3:20","16:40",1551,"left",505,"goal",7,"O",82,4,"wrist",8480045,8479420,33,8480064,14,NULL,NULL,2,3,"https://nhl.com/video/edm-buf-thompson-scores-goal-against-stuart-skinner-6369863246112"
2024020057,1,59,"0:43","19:17",1551,"left",505,"goal",7,"O",-88,4,"wrap-around",8477424,8479420,NULL,8477949,3,NULL,NULL,1,0,NULL
2024020239,1,202,"4:42","15:18",1551,"left",505,"goal",7,"O",83,12,"wrist",8475683,8479420,11,8477949,9,8480045,1,1,1,"https://nhl.com/video/mtl-buf-thompson-scores-goal-against-cayden-primeau-6364557320112"
2024020637,2,719,"12:49","7:11",1451,"right",505,"goal",7,"O",-64,-20,"slap",8478470,8479420,19,8480839,23,8482175,20,2,3,"https://nhl.com/video/wsh-buf-thompson-scores-ppg-against-charlie-lindgren-6366753488112"
2024021184,2,810,"12:36","7:24",1441,"right",505,"goal",7,"O",78,1,"snap",8479406,8479420,NULL,8482175,37,8480839,45,3,0,NULL
2024020224,1,256,"13:37","6:23",1451,"left",505,"goal",7,"O",63,23,"slap",8475809,8479420,10,8480839,9,8482175,7,0,2,"https://nhl.com/video/cgy-buf-thompson-scores-ppg-against-dan-vladar-6364466556112"
2024020213,2,708,"11:39","8:21",1551,"left",505,"goal",7,"O",-48,-2,"wrist",8479406,8479420,9,8482175,6,8477365,3,3,0,"https://nhl.com/video/buf-nyr-thompson-scores-goal-against-igor-shesterkin-6364372202112"
2024020742,2,673,"15:38","4:22",1551,"right",505,"goal",7,"O",55,-15,"wrist",8479973,8479420,20,8480807,4,8481522,12,3,3,"https://nhl.com/video/buf-sea-thompson-scores-goal-against-joey-daccord-6367414321112"
2024020025,1,431,"17:27","2:33",1551,"left",505,"goal",7,"O",62,-22,"wrist",8476412,8479420,NULL,8477949,2,8477365,1,1,2,NULL
2024020755,1,396,"17:34","2:26",1551,"right",505,"goal",7,"O",51,-12,"wrist",8480382,8479420,21,8483468,3,NULL,NULL,1,0,"https://nhl.com/video/buf-van-thompson-scores-goal-against-thatcher-demko-6367478398112"
2024020767,2,611,"7:18","12:42",1551,"left",505,"goal",7,"O",-81,-9,"tip-in",8482221,8479420,22,8480807,5,8482175,24,2,1,"https://nhl.com/video/buf-cgy-thompson-scores-goal-against-dustin-wolf-6367602969112"
2024020799,1,383,"13:39","6:21",1551,"left",505,"goal",7,"O",49,-3,"slap",8481020,8479420,23,8481528,15,8482175,25,1,1,"https://nhl.com/video/bos-buf-thompson-scores-goal-against-jeremy-swayman-6367914216112"
2024020799,2,528,"4:43","15:17",1551,"right",505,"goal",7,"O",-76,-13,"wrist",8481020,8479420,24,8480802,15,8480807,6,1,2,"https://nhl.com/video/tage-thompson-with-a-goal-vs-boston-bruins-6367915749112"
2024020799,3,845,"3:13","16:47",1551,"left",505,"goal",7,"O",60,-27,"wrist",8482137,8479420,NULL,8480839,29,8481524,19,1,4,NULL
2024020194,3,456,"0:37","19:23",1551,"left",505,"goal",7,"O",87,0,"deflected",8479361,8479420,8,8477949,7,8482175,5,1,4,"https://nhl.com/video/ott-buf-tuch-scores-goal-against-linus-ullmark-6364266563112"
2024020835,1,273,"8:11","11:49",1551,"left",505,"goal",7,"O",71,2,"wrist",8480843,8479420,26,8482671,22,8481524,20,0,1,"https://nhl.com/video/njd-buf-thompson-scores-goal-against-jake-allen-6368164200112"
2024021215,2,500,"4:47","15:13",1551,"right",505,"goal",7,"O",-57,0,"wrist",8477405,8479420,40,8484145,16,NULL,NULL,1,1,"https://nhl.com/video/tbl-buf-thompson-scores-goal-against-jonas-johansson-6371114194112"
2024020895,1,160,"15:32","4:28",1551,"left",505,"goal",7,"O",80,0,"backhand",8479973,8479420,27,8482175,27,NULL,NULL,0,3,"https://nhl.com/video/nyr-buf-thompson-scores-goal-against-igor-shesterkin-6369206261112"
2024020895,3,893,"3:47","16:13",1551,"left",505,"goal",7,"O",45,28,"wrist",8478406,8479420,28,8483468,6,8480839,37,2,6,"https://nhl.com/video/nyr-buf-thompson-scores-goal-against-jonathan-quick-6369207837112"
2024021226,2,542,"7:35","12:25",1551,"right",505,"goal",7,"O",-84,3,"wrist",8476999,8479420,41,8484145,17,8481524,29,2,1,"https://nhl.com/video/bos-buf-thompson-scores-goal-against-joonas-korpisalo-6371154740112"
2024020122,2,599,"3:20","16:40",1551,"right",505,"goal",7,"O",-60,6,"wrist",8478048,8479420,NULL,8480839,5,NULL,NULL,1,3,NULL
2024021226,3,858,"5:51","14:09",1551,"left",505,"goal",7,"O",77,-2,"backhand",8477424,8479420,42,8483468,8,8482671,33,3,5,"https://nhl.com/video/bos-buf-thompson-scores-goal-against-joonas-korpisalo-6371154988112"
2024020122,1,304,"12:00","8:00",1551,"left",505,"goal",7,"O",85,9,"slap",8476883,8479420,NULL,8482175,3,8480839,4,0,2,NULL
2024021226,3,1035,"19:14","0:46",651,"left",505,"goal",7,"D",-52,11,"wrist",8478007,8479420,NULL,NULL,NULL,NULL,NULL,3,6,NULL
2024020968,3,810,"3:24","16:36",1551,"right",505,"goal",7,"O",49,32,"slap",8480981,8479420,29,8482175,29,8480196,6,2,3,"https://nhl.com/video/buf-mtl-thompson-scores-goal-against-samuel-montembeault-6369575826112"
2024020974,3,875,"6:55","13:05",1551,"left",505,"goal",7,"O",64,27,"slap",8480843,8479420,NULL,8482175,31,8477365,9,3,2,NULL
2024021235,2,522,"1:32","18:28",1551,"right",505,"goal",7,"O",-62,16,"wrist",NULL,8479420,44,NULL,NULL,NULL,NULL,0,1,"https://nhl.com/video/car-buf-thompson-scores-goal-against-pyotr-kochetkov-6371245845112"
2024020095,3,866,"4:17","15:43",1551,"left",505,"goal",7,"O",54,17,"slap",8477968,8479420,NULL,8482671,4,8477949,6,0,3,NULL
2024020989,2,678,"9:35","10:25",1541,"right",505,"goal",7,"O",49,25,"wrist",8478916,8479420,31,8480839,40,8482175,32,4,3,"https://nhl.com/video/buf-tbl-thompson-scores-ppg-against-andrei-vasilevskiy-6369702309112"
2024021021,1,325,"13:28","6:32",1551,"left",505,"goal",7,"O",81,3,"wrist",8476883,8479420,32,NULL,NULL,NULL,NULL,0,1,"https://nhl.com/video/edm-buf-thompson-scores-goal-against-stuart-skinner-6369860521112"
2024020582,1,316,"13:06","6:54",1541,"left",505,"goal",7,"O",-53,0,"wrist",8479406,8479420,18,8475722,15,8482097,7,2,0,"https://nhl.com/video/tage-thompson-with-a-powerplay-goal-vs-st-louis-blues-6366531202112"
2024021036,1,204,"7:38","12:22",1551,"right",505,"goal",7,"O",50,-15,"wrist",8476412,8479420,34,8481524,23,NULL,NULL,1,0,"https://nhl.com/video/buf-det-thompson-scores-goal-against-petr-mrazek-6369943742112"
2024020085,1,257,"8:39","11:21",1551,"right",505,"goal",7,"O",44,0,"wrist",NULL,8479420,NULL,8482175,2,8477949,5,1,0,NULL
2024021129,3,859,"1:23","18:37",1551,"left",505,"goal",7,"O",79,6,"wrist",8479973,8479420,35,8484145,14,8480839,42,2,3,"https://nhl.com/video/ott-buf-thompson-scores-goal-against-anton-forsberg-6370558316112"
2024020397,1,148,"3:22","16:38",1551,"left",505,"goal",7,"O",85,1,"wrist",8478435,8479420,NULL,8477365,5,8477949,15,0,1,NULL
2024020397,1,193,"6:39","13:21",1551,"left",505,"goal",7,"O",76,15,"backhand",8478435,8479420,NULL,8475722,10,8481524,11,0,2,NULL
2024020410,1,144,"3:27","16:33",1451,"left",505,"goal",7,"O",69,-24,"wrist",8478007,8479420,14,8475722,11,8477949,16,0,1,"https://nhl.com/video/wpg-buf-thompson-scores-ppg-against-connor-hellebuyck-6365604634112"
2024021143,1,103,"0:27","19:33",1551,"left",505,"goal",7,"O",68,-6,"wrist",8477990,8479420,36,8484145,15,8480839,43,0,1,"https://nhl.com/video/pit-buf-thompson-scores-goal-against-tristan-jarry-6370656556112"
2024020443,1,378,"10:25","9:35",1551,"left",505,"goal",7,"O",77,-4,"wrist",8482783,8479420,15,8475722,13,NULL,NULL,2,2,"https://nhl.com/video/det-buf-thompson-scores-goal-against-ville-husso-6365781013112"
2024020457,3,1259,"19:22","0:38",1560,"left",505,"goal",7,"O",59,26,"slap",8474596,8479420,16,8482671,15,8482175,10,3,2,"https://nhl.com/video/nyr-buf-thompson-scores-goal-against-igor-shesterkin-6365886611112"
2024020002,2,258,"8:18","11:42",1551,"right",505,"goal",7,"O",84,-5,"poke",8474596,8479420,NULL,8478413,1,8477949,1,1,0,NULL
2024021171,1,295,"12:49","7:11",1541,"right",505,"goal",7,"O",87,5,"wrist",8478916,8479420,37,8477949,26,8482175,35,1,1,"https://nhl.com/video/buf-wsh-thompson-scores-goal-against-logan-thompson-6370800667112"
2024020552,3,950,"10:07","9:53",1560,"left",505,"goal",7,"D",78,39,"wrist",8479312,8479420,NULL,8480839,17,NULL,NULL,6,1,NULL
2024021171,3,828,"1:28","18:32",1541,"right",505,"goal",7,"O",75,19,"snap",8478048,8479420,NULL,8475722,29,8482175,36,5,3,NULL
